strompreis,1000,950,900,850,800,750,700,650,600,550,500,450,400,350,300,250,200,150,100,50
0.24,0.2399998896,0.2399999686,0.2400000216,0.2399999529,0.2399997805,0.2399998074,0.2400002159,0.239999912,0.2399999268,0.2400002073,0.2400000028,0.2400000711,0.2400000513,0.2399999139,0.2399998712,0.2399999366,0.2399998496,0.2400001213,0.2399998564,0.2400000058
0.27,0.2699975005,0.2699999647,0.2700000243,0.269999947,0.2699997531,0.2699997833,0.2700002429,0.2699999011,0.2699999176,0.2700002332,0.2700000032,0.27000008,0.2700000577,0.2699999032,0.2699998551,0.2699999287,0.2699998308,0.2700001364,0.2699998384,0.2700000065
0.3,0.2944722223,0.2953785319,0.2962548337,0.2970578526,0.2977654988,0.2983988152,0.2989344609,0.2993390623,0.2996770139,0.2999080853,0.3000000036,0.3000000889,0.3000000642,0.2999998924,0.299999839,0.2999999208,0.299999812,0.3000001516,0.2999998204,0.3000000072
0.33,0.3097630386,0.311645496,0.3137312479,0.3160167785,0.3182441808,0.3203347303,0.3223059256,0.3241207497,0.3258083248,0.3272747529,0.3284863668,0.3293586989,0.329914275,0.3299998816,0.3299998229,0.3299999129,0.3299997932,0.3300001667,0.3299998025,0.3300000079
0.36,0.3232959533,0.3254973786,0.3278979036,0.3306247307,0.3337124887,0.3373197672,0.3412177359,0.3448930941,0.348338162,0.3514979704,0.3542800731,0.3566209431,0.3585342383,0.3597658032,0.3599998068,0.359999905,0.3599997743,0.3600001819,0.3599997845,0.3600000087
