wind,pv
0.0003841784347208154,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0015095133492106763,0.0
0.008350831004220134,0.018775305290061942
0.02732366797767453,0.05466636140200579
0.0887892871981589,0.07875141265613109
0.17275359312435118,0.22266584598383654
0.23893933549543622,0.17653817960641607
0.23794080509948948,0.10222791327283114
0.1666665412733485,0.03731292047337543
0.13721464913719114,0.0
0.14444090232376147,0.0
0.18312180921379756,0.0
0.23989185226841292,0.0
0.29940660794623153,0.0
0.37652308010330815,0.0
0.5127518023866225,0.0
0.6870427333864274,0.0
0.804174971964174,0.0
0.8138976972564271,0.0
0.8830226378516693,0.0
1.0,0.0
1.0,0.0
0.9904402341326757,0.0
0.96056831305996,0.0
0.9144934124341648,0.0
0.7941152599207728,0.0
0.670785878104496,0.004136371264425668
0.692329579038623,0.009918588895960858
0.5435441085139784,0.013387617781415923
0.4865008330183261,0.034900296528609584
0.5300045200455227,0.02485800284548793
0.4371605540439276,0.008699094002406978
0.3505292202590591,0.04307779478012606
0.30476201748945897,0.0
0.2712780396367417,0.0
0.33659201178099096,0.0
0.30709420470376053,0.0
0.21920622784920382,0.0
0.21113951206120551,0.0
0.2645977177598925,0.0
0.21651041506134705,0.0
0.20257414244213287,0.0
0.17422966872389473,0.0
0.21418124425122786,0.0
0.29731496865783447,0.0
0.5253171950780156,0.0
0.5888162151931451,0.0
0.6647336404393702,0.0
0.4842433463406433,0.0
0.4413035229810251,0.0
0.64147859433077,0.02776587431599639
0.8572779426382553,0.0849087245330746
0.9919127025347307,0.0812169471960971
1.0,0.05052957214360958
1.0,0.0276622121445081
1.0,0.0021584968177886226
1.0,0.0010167499811890664
0.9993473122492732,0.0
0.9927123906777559,0.0
0.9911050906452004,0.0
0.9929011305870726,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.01615586965120744
1.0,0.029854146624457116
0.9949726273264559,0.05783649842576253
1.0,0.07753395741949182
0.9780622427881747,0.08225378493947723
0.9075992814962861,0.08706462224234406
0.8447027358003992,0.009440147158306801
0.8097636156405669,0.0
0.8543279171461883,0.0
0.9496113501513735,0.0
0.9642727244780296,0.0
0.9708249325239305,0.0
0.994810801109612,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9935570056220607,0.0
0.0,0.0
0.9142818272482379,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.011885632628723759
1.0,0.02455354501736323
1.0,0.029330652567663346
1.0,0.0958280344665662
0.9592299828562821,0.29865036989684285
0.86578583459213,0.1893406125017507
0.3192119273353306,0.09737118141647738
0.19115523865629444,0.0
0.18604148910225754,0.0
0.5160770570352722,0.0
0.2053211854817156,0.0
0.20234467692096528,0.0
0.37347200305879624,0.0
0.6208719822600438,0.0
0.7283554754661685,0.0
0.5820369424671413,0.0
0.273322314132855,0.0
0.6169620423699674,0.0
0.5894879105249591,0.0
0.3159265756592809,0.0
0.2692754246882435,0.0
0.2967161630065791,0.0
0.40891340695115697,0.0
