wind,pv
0.07596480703374411,0.0
0.09787956462781906,0.0
0.11262293781150831,0.0
0.11553440810817822,0.0
0.13517202151752924,0.0
0.16761284977788882,0.0
0.18030720687499238,0.0
0.20450117781921398,0.0
0.24836442558449381,0.0
0.28012692611665163,0.0022862436663514327
0.23131172597664276,0.007571325216197302
0.19232886292089774,0.009920586200556667
0.20132273547010407,0.0065689552897721755
0.17012541305459608,0.005005852442730014
0.19274876102346092,0.005890078991613898
0.3159837029789861,0.003746736977982934
0.3065007544316823,0.0
0.21716963365766617,0.0
0.14041574936871296,0.0
0.07509066998762172,0.0
0.032665710002673896,0.0
0.05842683930529235,0.0
0.08197901888177764,0.0
0.07405800759628198,0.0
0.05327683833277079,0.0
0.037498595319798475,0.0
0.026418193223139,0.0
0.026957683123384358,0.0
0.03301477410615854,0.0
0.04181889191084712,0.0
0.05282747970239866,0.0
0.07158144845282045,0.0
0.08489170444184893,0.0
0.100097384250086,0.1301987773436697
0.11879634530465526,0.4030459754365828
0.12585957655794955,0.5441217287475665
0.13080949913885606,0.5825947717042964
0.13618887530643786,0.46260219609318165
0.17227336053345377,0.21435368423066242
0.2048518640485905,0.0415869270840352
0.19845451919267773,0.0
0.16811501208735985,0.0
0.11965049852614101,0.0
0.09490324689394318,0.0
0.08102250823600843,0.0
0.07521597515312264,0.0
0.07490624308180555,0.0
0.07951312075597408,0.0
0.09874960923876382,0.0
0.13110381051261547,0.0
0.14098167024540195,0.0
0.14232078499325684,0.0
0.17786498254906616,0.0
0.25024656503312376,0.0
0.33032317564552044,0.0
0.38610205946823783,0.0
0.39207941370574967,0.0
0.3829042817439727,0.00793992160559367
0.3952841658713537,0.02309382032631771
0.4529938017706796,0.039863929133812086
0.4303925069255485,0.11505179462255773
0.44697153560190217,0.025371697035579507
0.4842500056513249,0.008113838591542877
0.4589564043545054,0.0029579589966459707
0.7425309410814078,0.0
0.8030062279770321,0.0
0.776820947453374,0.0
0.6808451544894288,0.0
0.5800792828342585,0.0
0.6397269148354556,0.0
0.6395154926263141,0.0
0.6411911143718289,0.0
0.5342906256924181,0.0
0.2699263142629471,0.0
0.2043964239674888,0.0
0.2804430424696455,0.0
0.15733441174305018,0.0
0.0495074835186048,0.0
0.0063074683203812815,0.0
0.007063518114128563,0.0
0.005515268148880744,0.0
0.0011352926986348908,0.0691078597529134
0.0,0.1497576750179866
0.00010292633641972313,0.3351928410523215
0.003415277770878627,0.429754005779953
0.018156567295259506,0.4039262219910271
0.041642924333099546,0.1279949709372358
0.07876857037846163,0.006690829877407575
0.08579937243122862,0.0
0.06476987978196468,0.0
0.04114385935086155,0.0
0.02246667584898434,0.0
0.03351182410898719,0.0
0.12303390017521669,0.0
0.5273966417188591,0.0
0.5144261255239632,0.0
0.3550289243101521,0.0
0.6795666765147963,0.0
0.8704646798390263,0.0
0.770299120849751,0.0
0.421880548232955,0.0
0.2521446763432485,0.0
