wind,pv
0.028894506825578585,0.0
0.028863622766939233,0.0
0.017326655299749916,0.0
0.027492711912464253,0.0
0.04549595913405581,0.0
0.052616908318200505,0.0
0.06493071152882,0.0
0.06901381650379869,0.0
0.07993310155981262,0.0
0.12190442222782708,0.08000144352518793
0.20030831529268342,0.19713542082348626
0.325650396580109,0.3205608482531911
0.41477779697977624,0.3964671030640708
0.37011073155343277,0.43426662157181695
0.3320923485878786,0.3174626574190343
0.30988078087016196,0.11802502613733709
0.35557621881991563,0.0
0.4024774255193041,0.0
0.43118854940362006,0.0
0.4425495732193985,0.0
0.44617236578806746,0.0
0.4453287192097965,0.0
0.4518865496589201,0.0
0.5214942559455928,0.0
0.489335915670737,0.0
0.488734459096484,0.0
0.5042242504846857,0.0
0.5178339019266989,0.0
0.5169091428351781,0.0
0.48152113420996334,0.0
0.42160893476515177,0.0
0.3566708428302162,0.0
0.3105403741438519,0.0
0.28522670220234553,0.17094875429407172
0.2528843954778361,0.4577551503944208
0.24506648892726207,0.622333538354433
0.24997504092146702,0.6669029386480537
0.20284443759621562,0.6073829279959833
0.1250732993274153,0.4676189629573514
0.09483489336818464,0.19558614188797527
0.09600022607514545,0.0
0.08632827339748578,0.0
0.08968373826562555,0.0
0.08785535012368892,0.0
0.0785279449091411,0.0
0.06025541847150064,0.0
0.042196015122758876,0.0
0.032777999250729134,0.0
0.028384816823010778,0.0
0.024186590874283903,0.0
0.021878497020906627,0.0
0.018035589176735825,0.0
0.012185013681607973,0.0
0.00777179689637868,0.0
0.004108887989907668,0.0
0.0014967141735770164,0.0
0.00047897514872007036,0.0
0.0008883476138651909,0.18212344639266612
0.002751006484892731,0.4498133271996672
0.006087135945380069,0.6059253577117393
0.023385159321188606,0.6333042459481052
0.03732950955901691,0.47968271919288913
0.03943043175979341,0.28941885197980943
0.022749580971878895,0.1318811122566836
0.02305182026615565,0.0
0.018376372429836946,0.0
0.023465409605377425,0.0
0.03524955186355324,0.0
0.0448329275513072,0.0
0.047098709386782275,0.0
0.044336015958552376,0.0
0.04286623699153703,0.0
0.043580991888810885,0.0
0.053158486493475585,0.0
0.06119998360621532,0.0
0.05957651993152694,0.0
0.05668091537496082,0.0
0.06753543466672726,0.0
0.0958292542957106,0.0
0.13589742311376662,0.0
0.2286827542851026,0.0
0.2931037089734992,0.04048704855937201
0.4000222818671783,0.08845089526179296
0.7025862695567265,0.13024304285152502
0.7055823596327709,0.08094933430653704
0.6968278242481402,0.04162382694674084
0.6066056250852092,0.02725645866375409
0.3929158853707969,0.01204655965021565
0.23408353924028388,0.0
0.13321261852024177,0.0
0.11574075928963613,0.0
0.1365211409992656,0.0
0.3433622842462275,0.0
0.35295415536755714,0.0
0.2807633519610128,0.0
0.1581948314906759,0.0
0.14553579495011182,0.0
0.2338901464323622,0.0
0.22774713994257867,0.0
0.1644367366866261,0.0
0.12935713249205127,0.0
0.08633266292013259,0.0
0.042685704903390964,0.0
0.029287993888515045,0.0
0.02662984188653297,0.0
0.03037771889321189,0.1936375493672941
0.04127049936360972,0.46453065940450544
0.06488214012791703,0.6193981458828766
0.06102021493688245,0.661886629966093
0.06933667789038206,0.615256562899667
0.05151513204127258,0.4604516617592001
0.05372595495254161,0.2031464328866633
0.07978456302742329,0.0
0.09408991674128941,0.0
0.10726181230804126,0.0
0.12668693502229553,0.0
0.13780164830968947,0.0
0.13919945528189467,0.0
0.13019583381617714,0.0
0.12641362625708694,0.0
0.12634821233060226,0.0
0.1376167621559831,0.0
0.1605063101974891,0.0
0.1643171734180239,0.0
0.17779199695241646,0.0
0.1969999121632631,0.0
0.23218676567042007,0.0
0.28607889223988986,0.0
0.31266174289690996,0.0
0.3242433889734329,0.0037015389739322837
0.3116445660400244,0.007218081857528701
0.28793394359228736,0.007382090296956864
0.2757939340868841,0.007119543170611587
0.2878352989591949,0.01260695218493332
0.3222207047530234,0.014560553850762551
0.30436218007939453,0.005443296088756526
0.42165044415868924,0.0
0.6774627947814171,0.0
0.37713647841957193,0.0
0.20371585455137048,0.0
0.17701426766656034,0.0
