1,468673.2417
2,432853.9011
3,410900.8276
4,401561.9121
5,397878.6066
6,400318.3938
7,409717.4449
8,523112.4254
9,568889.2191
10,638760.3432
11,695893.4586
12,739717.993
13,750499.447
14,711058.3683
15,658260.0274
16,623997.7693
17,607151.9264
18,650521.8643
19,604226.759
20,631584.1616
21,605675.0247
22,561992.2385
23,526371.9181
24,478753.1137
25,445261.8799
26,416033.1147
27,406654.1088
28,406989.8659
29,419246.7898
30,437575.2616
31,507955.3906
32,698253.065
33,789723.608
34,824766.913
35,819913.111
36,830544.226
37,823227.728
38,779221.355
39,748416.178
40,756248.124
41,768905.236
42,802015.611
43,706705.6963
44,672326.7465
45,623684.921
46,575602.2134
47,536022.2501
48,492287.9191
49,445364.2536
50,416109.716
51,406722.1193
52,407057.8764
53,419316.2321
54,437657.5901
55,508114.3204
56,698482.8689
57,789959.855
58,824981.683
59,820120.722
60,830751.837
61,823456.816
62,779450.443
63,748623.789
64,756434.258
65,769091.37
66,802244.699
67,706999.2153
68,672657.4923
69,623984.8831
70,575850.6307
71,536228.4293
72,492440.4058
73,445460.9001
74,416179.1583
75,406787.9821
76,407119.4438
77,419378.5154
78,437734.9073
79,508262.5117
80,698694.0594
81,790174.625
82,825182.135
83,820314.015
84,830945.13
85,823671.586
86,779658.054
87,748809.923
88,756606.074
89,769263.186
90,802452.31
91,707271.9732
92,672963.1816
93,624258.3569
94,576081.1505
95,536419.5746
96,492582.8699
97,471838.9515
98,453085.2351
99,429524.9661
100,425324.0649
101,426349.9496
102,433818.2184
103,461211.416
104,642559.6245
105,750742.853
106,806769.187
107,826549.504
108,839793.654
109,842356.576
110,812152.755
111,745552.578
112,693796.5875
113,680838.7975
114,734799.76
115,677925.0845
116,678748.3695
117,626871.3919
118,569467.6663
119,544959.5457
120,511728.8995
121,469311.1086
122,433313.5089
123,411268.8002
124,401899.101
125,398195.0344
126,400634.1057
127,410052.4861
128,473520.6006
129,519612.3903
130,589893.0092
131,647317.4959
132,691372.5501
133,702189.0832
134,662473.0989
135,609373.3641
136,574951.4603
137,558024.0048
138,601547.1453
139,605504.6405
140,633025.2683
141,606983.6899
142,563099.7358
143,527310.463
144,479443.9572
145,445700.0107
146,416358.1333
147,406950.4914
148,407277.6577
149,419540.3088
150,437926.7685
151,508631.2002
152,649224.6535
153,740727.412
154,775691.968
155,770788.053
156,781426.327
157,774210.055
158,730189.364
159,699281.0974
160,707037.8739
161,719694.27
162,752983.62
163,707952.0782
164,673730.6264
165,624949.2004
166,576658.1659
167,536897.0799
168,492937.9563
169,445764.4417
170,416403.9509
171,406994.8772
172,407321.3276
173,419583.9787
174,437979.0292
175,508732.1421
176,699369.1531
177,790869.048
178,825826.445
179,820915.371
180,831560.804
181,824351.691
182,780338.159
183,749411.279
184,757150.158
185,769807.27
186,803125.256
187,708136.7804
188,673938.2374
189,625133.9026
190,576814.948
191,537026.6578
192,493032.4551
193,445821.7137
194,416447.6208
195,407032.104
196,407357.8385
197,419621.9214
198,438025.5627
199,508819.4819
200,699495.8674
201,791005.069
202,825948.148
203,821029.915
204,831675.348
205,824480.553
206,780459.862
207,749525.823
208,757257.543
209,769914.655
210,803254.118
211,708300.7215
212,674122.2237
213,625299.2755
214,576953.8326
215,537142.6336
216,493119.079
217,445871.8267
218,416484.1317
219,407067.1831
220,407390.7699
221,419656.2846
222,438064.9372
223,508896.7991
224,699607.5478
225,791119.613
226,826055.533
227,821130.141
228,831775.574
229,824595.097
230,780574.406
231,749618.89
232,757343.451
233,770000.563
234,803361.503
235,708443.1856
236,674281.8694
237,625445.3191
238,577076.9674
239,537242.8596
240,493191.3849
241,445914.0648
242,416515.6313
243,407095.1032
244,407420.1218
245,419685.6365
246,438099.3004
247,508962.6619
248,699702.0466
249,791212.68
250,826141.441
251,821216.049
252,831861.482
253,824688.164
254,780667.473
255,749704.798
256,757422.2
257,770079.312
258,803454.57
259,708565.6045
260,674420.754
261,625568.4539
262,577179.3411
263,537328.7676
264,493254.3841
265,472301.4229
266,453450.3441
267,429815.6215
268,425597.5387
269,426614.1167
270,434094.5558
271,461578.6727
272,643125.9014
273,751566.138
274,807749.97
275,827566.082
276,840860.345
277,843509.175
278,813298.195
279,746612.11
280,694788.8249
281,681836.7621
282,736045.426
283,679370.4866
284,680198.067
285,628058.3541
286,570394.0409
287,545805.7395
288,512446.9472
289,469784.3185
290,433652.8455
291,411540.1263
292,402147.5183
293,398428.4178
294,400866.7732
295,410300.1875
296,473821.9945
297,520145.7358
298,590727.7486
299,648367.7212
300,692596.7391
301,703435.4651
302,663515.4493
303,610193.7855
304,575654.4741
305,558668.3148
306,602308.147
307,606447.4808
308,634088.3798
309,607948.0072
310,563917.2936
311,528003.4542
312,479955.1098
313,446000.6887
314,416580.0623
315,407154.5229
316,407478.8256
317,419742.9085
318,438169.4586
319,509097.967
320,649894.02
321,741414.676
322,776329.119
323,771389.409
324,782042.001
325,774883.001
326,730862.31
327,699878.8739
328,707579.8102
329,720238.354
330,753649.407
331,708814.0218
332,674699.2391
333,625820.4507
334,577388.3839
335,537502.0154
336,493383.962
337,446017.1544
338,416591.5167
339,407164.5455
340,407487.4164
341,419752.9311
342,438181.6289
343,509121.5917
344,699928.9869
345,791448.927
346,826363.37
347,821416.501
348,832076.252
349,824917.252
350,780896.561
351,749905.25
352,757608.334
353,770265.446
354,803683.658
355,708856.9758
356,674748.6362
357,625863.4047
358,577425.6107
359,537532.7991
360,493407.5867
361,446025.0293
362,416598.6757
363,407170.9886
364,407494.5754
365,419758.6583
366,438188.7879
367,509134.4779
368,699948.3162
369,791470.404
370,826377.688
371,821437.978
372,832090.57
373,824938.729
374,780918.038
375,749926.727
376,757622.652
377,770279.764
378,803697.976
379,708882.7482
380,674776.5563
381,625888.4612
382,577447.0877
383,537550.6966
384,493420.4729
385,446027.177
386,416599.3916
387,407173.1363
388,407494.5754
389,419760.0901
390,438189.5038
391,509138.0574
392,699953.3275
393,791477.563
394,826384.847
395,821437.978
396,832097.729
397,824945.888
398,780918.038
399,749926.727
400,757629.811
401,770286.923
402,803705.135
403,708888.4754
404,674782.9994
405,625894.9043
406,577452.8149
407,537554.992
408,493422.6206
409,446022.8816
410,416596.528
411,407169.5568
412,407492.4277
413,419757.9424
414,438187.3561
415,509131.6143
416,699944.0208
417,791463.245
418,826370.529
419,821430.819
420,832083.411
421,824938.729
422,780910.879
423,749919.568
424,757622.652
425,770279.764
426,803697.976
427,708876.3051
428,674768.6814
429,625882.734
430,577442.0764
431,537547.1171
432,493416.1775
433,472373.7288
434,453506.9002
435,429860.0073
436,425639.7768
437,426654.923
438,434137.5098
439,461634.5129
440,643212.5253
441,751695
442,807900.309
443,827730.739
444,841032.161
445,843688.15
446,813477.17
447,746776.767
448,694944.8911
449,681993.5442
450,736238.719
451,679595.9951
452,680424.2914
453,628242.3404
454,570537.9368
455,545937.4651
456,512557.9117
457,469806.5114
458,433668.5953
459,411554.4443
460,402159.6886
461,398439.8722
462,400878.9435
463,410312.3578
464,473837.7443
465,520171.5082
466,590767.839
467,648418.5501
468,692656.1588
469,703496.3166
470,663567.71
471,610233.16
472,575688.8373
473,558699.0985
474,602343.942
475,606494.0143
476,634137.7769
477,607995.2566
478,563956.6681
479,528037.1015
480,479979.4504
481,445973.4845
482,416561.4489
483,407135.9095
484,407458.0645
485,419723.5792
486,438146.5498
487,509053.5812
488,649832.4526
489,741350.245
490,776271.847
491,771332.137
492,781984.729
493,774825.729
494,730797.879
495,699824.4655
496,707529.6972
497,720188.241
498,753584.976
499,708733.841
500,674609.7516
501,625738.8381
502,577322.5211
503,537447.607
504,493341.7239
505,445945.5644
506,416539.256
507,407115.8643
508,407440.167
509,419705.6817
510,438124.3569
511,509010.6272
512,699767.9094
513,791284.27
514,826205.872
515,821273.321
516,831925.913
517,824759.754
518,780739.063
519,749769.229
520,757479.472
521,770136.584
522,803526.16
523,708652.2284
524,674517.4005
525,625655.0778
526,577251.647
527,537388.9032
528,493299.4858
529,445910.4853
530,416512.7677
531,407091.5237
532,407417.9741
533,419681.3411
534,438097.1527
535,508955.5029
536,699692.024
537,791205.521
538,826134.282
539,821201.731
540,831854.323
541,824681.005
542,780660.314
543,749697.639
544,757415.041
545,770072.153
546,803447.411
547,708552.7183
548,674405.7201
549,625554.8518
550,577168.6026
551,537318.745
552,493247.2251
553,445868.9631
554,416481.984
555,407065.0354
556,407390.054
557,419653.421
558,438062.7895
559,508893.2196
560,699601.1047
561,791112.454
562,826048.374
563,821122.982
564,831775.574
565,824587.938
566,780567.247
567,749618.89
568,757343.451
569,770000.563
570,803361.503
571,708438.1743
572,674274.7104
573,625438.876
574,577069.8084
575,537237.1324
576,493187.8054
577,445823.8614
578,416448.3367
579,407034.9676
580,407358.5544
581,419621.9214
582,438026.2786
583,508822.3455
584,699499.4469
585,791005.069
