timestep,hh_1,hh_2,hh_3
2088,191.01,480.16,376.12
2089,221.04,291.08,408.08
2090,133.01,204.05,381.26
2091,185.12,207.08,396.91
2092,211.14,199.1,361.91
2093,177.1,212.03,195.01
2094,237.95,196.24,259.24
2095,418.09,301.24,532.26
2096,269.07,295.06,253.06
2097,324.21,246.26,169.17
2098,567.88,218.19,215.04
2099,1042.1,247.2,198.04
2100,445.07,216.26,196.99
2101,228.08,245.17,213.02
2102,223.17,228.13,317.2
2103,212.04,238.22,172.14
2104,444.15,231.22,258.06
2105,622.2,234.01,298.18
2106,891.12,248.03,435.01
2107,760.1,304.05,650.14
2108,718.12,493.98,528.09
2109,290.14,570.01,691.19
2110,370.07,488,783.08
2111,225.18,590.13,473.31
2112,155.05,550.13,363.1
2113,197.15,224.27,386.97
2114,176.1,218.07,335.23
2115,195.05,196.1,382.2
2116,137.08,214.08,166.09
2117,202.08,201.02,203.06
2118,682.06,203.02,244.98
2119,374.13,271.14,338.05
2120,270.18,226.19,192.13
2121,243.03,248.12,181
2122,211.14,220.29,201.18
2123,209.07,245.18,145.17
2124,290.12,215.19,215.13
2125,1146.2,247.18,467.17
2126,704.12,216.15,227.05
2127,190.13,248.21,165.11
2128,240.28,222.07,270.12
2129,245.98,241.17,192.1
2130,208.17,230.13,210.14
2131,241.3,232.98,1000
2132,307.26,279.15,358.14
2133,301.3,429.12,1239.1
2134,304.32,587.12,1214
2135,145.01,569.14,283.03
2136,217.92,606.06,155.13
2137,173.13,340.9,185.07
2138,158.25,214.07,177.25
2139,224.02,205.14,192.22
2140,184.97,202.21,159.15
2141,167.13,217.3,165.22
2142,408.26,196.14,256.06
2143,789.16,304.11,374
2144,738.94,256.2,204.17
2145,172.23,242.02,152.06
2146,301.14,213.04,188.17
2147,238.12,231.09,171.07
2148,187.02,219.29,232.13
2149,710.08,224.01,257.09
2150,626.09,228.08,482.08
2151,387.1,216.04,293.19
2152,203.22,248.07,324.03
2153,226.08,214.95,273.18
2154,326.2,239.1,319.1
2155,824.17,213.06,492.21
2156,355.05,240.21,437.07
2157,373.19,520.02,554.08
2158,371.09,787.12,577.13
2159,343.09,753.17,262.99
2160,258.16,618.04,215.1
2161,227.1,280.22,159.26
2162,200.08,245.12,196.2
2163,159.08,241.1,168.14
2164,189.15,259.28,308.13
2165,181.09,234.99,321.11
2166,213.11,255.22,360.12
2167,149.03,319.23,389.07
2168,370.98,943.15,266.96
2169,283.13,989.05,380.15
2170,208.15,240.13,1236.2
2171,210.14,233.16,479.17
2172,299.12,228.07,720.15
2173,709.13,245.04,485.16
2174,684.12,212.03,328.16
2175,350.18,239.22,236.14
2176,589.17,215.15,369.22
2177,791.13,244.04,220.08
2178,708.13,215.08,368.19
2179,1507.2,243.26,380.26
2180,774.12,341.23,516.12
2181,773.16,514.07,553.18
2182,796.1,654.13,640.95
2183,772.15,816.12,549.11
2184,670.18,533.06,346.24
2185,588.12,326.21,459.02
2186,674.13,191.04,438.16
2187,681.16,223.38,351.09
2188,602.17,199.02,263.19
2189,647.14,230.19,266.1
2190,669.17,206.98,268.13
2191,658.04,214.16,261.22
2192,776.29,353.99,404.11
2193,370.09,329.03,317.09
2194,295.3,368.12,769.31
2195,197.95,718.14,350.04
2196,204.04,304.16,248.15
2197,749.11,252.25,229.26
2198,679.11,280.15,312.38
2199,221.14,1250.2,539.14
2200,244.3,269.35,903.17
2201,223.16,340.19,521.12
2202,213.03,252.1,420.17
2203,126.13,265.13,373.08
2204,193.02,1995.1,2134.2
2205,220.13,580.01,2838.2
2206,141.12,731.22,1363
2207,183.05,516.18,635.08
2208,218.1,397.08,483.16
2209,179.16,306.15,441.01
2210,163.06,214.14,480.01
2211,185.04,194.1,402.01
2212,206.21,221.1,420.12
2213,186.9,195.18,261.34
2214,138.1,219.16,261.07
2215,216.12,214.15,327.2
2216,214.07,529.17,492.31
2217,121,292.14,358.13
2218,201.09,379.23,275.15
2219,193.11,326.32,285.12
2220,249.96,330.26,1022.2
2221,697.06,370.25,667.07
2222,637.01,674.12,714.13
2223,260.24,777.15,523.04
2224,176.22,811.11,843.13
2225,190.01,1754.1,1032.1
2226,229.12,1578.1,772
2227,149.15,421.2,449.15
2228,171.13,833.12,1498.2
2229,192.05,1251,1108.1
2230,199.01,1308.2,1480.1
2231,160.17,328.24,1215.1
2232,165.03,292.17,533.15
2233,227.07,324.07,222.15
2234,168.11,488.92,222.97
2235,162.02,235.16,172
2236,226.19,189.1,236.01
2237,180.05,235.09,201.06
2238,167.18,194.13,133.08
2239,192.12,191.17,192.09
2240,194.13,231.12,373.02
2241,190.19,253.07,505.05
2242,137.01,223.27,286.14
2243,218.19,1253.2,565.12
2244,273.14,282.19,354.98
2245,615.12,864.15,1150.1
2246,670.02,782.01,1640
2247,245.13,658.03,1692.2
2248,237.09,1367.2,589.21
2249,311.95,3273.1,345.09
2250,292.28,3297.2,550.15
2251,580.21,2047.1,500.06
2252,661.19,1093.1,1576.1
2253,846.13,1645.2,771.06
2254,372.15,701.01,998.14
2255,291.05,632.97,1163.1
2256,192.07,675.2,1249.1
2257,210.01,408.05,457.19
2258,236.1,200.01,259.08
2259,211.09,227.11,195.02
2260,162.15,230.04,161.16
2261,246.15,201.2,185.17
2262,220,255.2,154.98
2263,166.04,325.17,163.17
2264,223.23,224.16,249.27
2265,434.05,844.23,498.22
2266,313.06,312.25,308.18
2267,188.07,383.15,354.01
2268,317.24,1463.2,395.21
2269,695.13,472.13,1434.2
2270,568.19,879.99,314.16
2271,171.07,2459.2,1172.1
2272,234.13,624.15,1019.1
2273,171.1,343.23,1624
2274,153.03,294.13,1004.1
2275,211.13,1078.2,798.14
2276,307.99,1010.1,3057.1
2277,344.07,422.15,888.12
2278,327.34,571.1,701.05
2279,260.08,381.15,704.16
2280,207.07,383.18,479.01
2281,120,272.14,487.17
2282,206.13,233.18,446.06
2283,211.1,259.14,326.1
2284,146.87,259.14,294.09
2285,169.06,235.04,278.18
2286,266.03,246.97,269.31
2287,417.03,263.01,264.17
2288,171.12,339.1,316.96
2289,246.31,373.09,1066.2
2290,336.1,277.06,708.09
2291,453.11,211.12,553.04
2292,282.07,212.11,535.09
2293,1314.1,259.19,1437.1
2294,710.14,214.12,174.99
2295,235.01,214.15,215.08
2296,214.18,263.18,215.08
2297,320.21,217.1,221.18
2298,236.17,218.1,167.27
2299,288.16,267.14,225.14
2300,265.05,315.22,256
2301,344.16,324.32,568.88
2302,318.13,371.11,780.1
2303,153.04,468.18,617.06
2304,188.13,437.16,394.13
2305,226.94,338.23,398.09
2306,177.04,188.14,307.16
2307,174.06,190.06,328.13
2308,198.11,223.26,235.14
2309,194.05,209.02,262.09
2310,269.14,193.23,282.09
2311,451.95,676.14,411.17
2312,193.13,422.06,225.16
2313,222.15,216.09,296.19
2314,266.04,210.09,134.2
2315,174.13,657.1,185.03
2316,413.04,402.94,191
2317,992.11,584.17,927.15
2318,827.16,287.07,468.1
2319,437.21,237.99,292.17
2320,238.06,213,192.16
2321,259.07,210.25,209.19
2322,225.26,260.13,170.95
2323,200,222.22,227.16
2324,321.12,213.18,552.14
2325,1204.2,254.97,723.11
2326,320.13,501.02,687.16
2327,323.19,465.99,310.19
2328,374.98,347.3,417.04
2329,206.19,198.12,507.22
2330,124.16,185.26,318.19
2331,222.05,200.03,350.17
2332,217.11,225.1,238.19
2333,149.99,192.24,182.24
2334,192.11,189.22,247.14
2335,469.09,224.06,268.04
2336,239.07,300.13,242.09
2337,240.13,213.07,370.17
2338,229.01,214.05,963.22
2339,222.2,223.16,1248.1
2340,509.19,249.06,975.14
2341,764.12,209.95,390.07
2342,264.12,213.94,158.13
2343,230.03,231.95,176.1
2344,175.92,247.08,195.13
2345,220.16,212.97,454.07
2346,195.09,214.02,350.31
2347,277.14,248.13,328.08
2348,312.13,495.04,658.07
2349,494.11,481.07,617.14
2350,453.11,476.03,728.07
2351,152.01,440.05,504.25
2352,175.07,399.27,381.28
2353,224.23,272.14,329.23
2354,172.07,218.2,359.02
2355,163,209.2,316.17
2356,204.09,185.19,295.14
2357,192.18,181.01,156.03
2358,257.15,186.05,227.34
2359,569.16,304.12,304.18
2360,465.07,260.01,232.03
2361,304.1,209.99,164.2
2362,155.06,229.22,142.06
2363,224.05,245.08,195.29
2364,484.07,210.18,156.92
2365,300.12,212.16,192.09
2366,535.13,237.12,208.2
2367,1129.2,249.19,649.11
2368,225.89,218.04,392.19
2369,204.07,229.09,374.07
2370,332.22,275.08,249.18
2371,266.17,399.26,276.04
2372,415.07,362.1,369.11
2373,431.08,430.1,618.11
2374,446.12,321.06,602.11
2375,324.11,347.2,510.06
2376,146.14,428.3,225.04
2377,238.12,189.16,194.04
2378,218.04,187.21,181.08
2379,196.08,220.23,356.35
2380,202.07,180.11,146.07
2381,207.17,179.1,172.01
2382,238.03,215.11,159.07
2383,179.17,191.98,203.06
2384,1026.2,409.21,362.12
2385,303.09,590.03,279.15
2386,457.25,418.09,769.23
2387,386.3,321.09,624.05
2388,385.04,1948.2,476.11
2389,243.28,1020.1,1082.1
2390,1547.2,423,230.1
2391,447.14,437.24,399.04
2392,348.23,390.14,560.09
2393,320.13,285.09,844.06
2394,250.08,283.94,1749.2
2395,348.07,469.09,934.06
2396,357.14,1173.1,885.08
2397,512.05,1424.1,2336.2
2398,430.07,633.12,913.11
2399,287.22,658.15,875.06
2400,191.94,574.07,705.11
2401,192.15,393.17,336.13
2402,242.17,268.19,386.06
2403,191.11,237.17,323.08
2404,171.13,199.14,317.21
2405,243.1,197.15,229.19
2406,191.02,238.21,158.03
2407,194.22,204.13,192.08
2408,852.3,255,234.24
2409,426.11,378.04,604.26
2410,319.15,1353.1,313.13
2411,445.07,502.11,447.17
2412,1470.1,2790.2,360.23
2413,339.08,1126.1,1790.2
2414,1125.1,287.01,718.17
2415,304.15,404.24,507.03
2416,311.1,359.15,871.07
2417,377.06,1428.2,659.21
2418,429.18,747.15,419.16
2419,395.1,355.06,527.17
2420,344.12,324.02,550.08
2421,286.04,313.06,513.09
2422,351.87,362.1,460.17
2423,212.1,795.15,418.11
2424,131.16,1003.2,398.18
2425,212.21,346.09,352.1
2426,186.03,303.15,214.05
2427,184.96,315.17,208.13
2428,171.11,300.17,136.14
2429,193.14,263.14,198.04
2430,336.04,256.2,252.03
2431,325.27,297.14,476.17
2432,337.19,280.18,273.14
2433,438.16,423.19,274.22
2434,143.07,828.01,254.29
2435,183,358.02,345.13
2436,427,372.02,274.19
2437,569.98,718.21,256.07
2438,512.18,595.18,316.05
2439,364.16,2268.2,292.13
2440,370.1,713.12,455.98
2441,343.26,449.1,486.13
2442,260.15,295.2,382.88
2443,314.08,328.21,355.09
2444,341,287.17,409.16
2445,301.04,268.22,576.02
2446,400.11,297.27,633.09
2447,173.07,286.04,1098.1
2448,166.2,272.27,670.14
2449,227.24,272.09,728.07
2450,179.01,268.04,206.08
2451,160.2,244.13,147.11
2452,194.13,253.98,195.13
2453,209.08,273.16,129.12
2454,214.95,240.05,307.04
2455,422.13,243.06,317.08
2456,361.14,301.06,148.03
2457,606.15,277.18,181.15
2458,691.03,340.16,142.1
2459,472.04,354.1,167.11
2460,680.06,345.09,152.05
2461,246.28,579.23,169.13
2462,273.13,329.1,137.19
2463,233.21,307.07,215.17
2464,146.06,296,206.11
2465,267.13,309.08,358.15
2466,810.05,280.11,412.22
2467,282.14,269.08,356.01
2468,260.09,302.11,393.19
2469,313.14,278.07,636.11
2470,353.06,267.13,628.07
2471,151.19,291.05,427
2472,179.04,290.1,174.03
2473,219.14,244.27,210.1
2474,138.99,257.07,343.29
2475,180,267.18,169.16
2476,223.05,239.06,173.01
2477,153.98,236.22,137.1
2478,269,277.19,278.34
2479,395.04,231.07,360.16
2480,228.11,260.18,238.14
2481,197.25,270.15,161.14
2482,230.12,299.12,179.1
2483,230.16,263.1,139.16
2484,165.05,262.08,213.24
2485,231.11,663.18,244.27
2486,275.09,511.18,1130.2
2487,195.12,575.13,212.06
2488,200.2,409.21,334.91
2489,283.22,597.91,321.1
2490,322.15,370,412.08
2491,375.11,253.12,454.12
2492,370.94,209.11,326.12
2493,399.18,209.04,365.17
2494,264.18,243.1,729.1
2495,345.02,215.07,404.03
2496,322.16,212.09,273.12
2497,148.13,203.07,403.2
2498,181.03,215.02,320.12
2499,188.09,186.16,241.23
2500,196.12,185.23,159.11
2501,158.97,228.08,202.09
2502,281.12,181.15,275.17
2503,461.1,180.07,256.22
2504,141.01,225.24,253.05
2505,318.26,235.13,290.06
2506,1243.3,331.07,928.12
2507,156.2,257.19,797.02
2508,251.11,364.19,862.11
2509,323.13,282.05,303.04
2510,315.14,323.06,330.96
2511,333.08,276.15,166.26
2512,276.09,261.07,245.12
2513,329.15,507.18,376.15
2514,245.12,222.25,471.1
2515,332.04,252.13,461.01
2516,350.2,209.22,543.07
2517,347.06,209.03,759.13
2518,312.26,225.14,724.06
2519,324.12,234.95,402.13
2520,227.14,206.97,320.22
2521,146.05,183.29,244.14
2522,176.02,219.11,314.32
2523,226.15,192.25,359.1
2524,140.86,182.24,202.18
2525,182.01,181.32,202.12
2526,201.1,228.97,258.22
2527,444.19,195.1,375.17
2528,208,204.09,223.92
2529,229.16,211.08,278.18
2530,276.18,550.22,206.25
2531,153.1,292.05,145.14
2532,297.07,480.31,172.07
2533,237.99,315.11,194.16
2534,282.1,588.04,190.11
2535,298.22,230.1,148.98
2536,251.13,262.07,404.13
2537,306.02,236.16,324.11
2538,1149.1,243.2,327.1
2539,274.21,216.07,248.08
2540,323.12,215.05,313.12
2541,203.08,239.3,240.13
2542,330.09,234.14,494.94
2543,303.93,220.14,412.08
2544,157.09,215.95,250.17
2545,182.01,218.13,285.36
2546,180.01,210.07,348.17
2547,201.2,197.1,291.04
2548,151.17,191.22,237.25
2549,197.11,207.1,290.2
2550,228.25,219.11,250.19
2551,133.11,192.08,266.28
2552,318.18,211.19,399.02
2553,490.1,212.11,319.19
2554,212.1,254.01,470.07
2555,182.11,218.96,287.1
2556,962.14,214.08,267.23
2557,634.04,215.21,230
2558,752.1,282.02,295.06
2559,270.08,699.09,1148
2560,245.21,691.09,277.21
2561,230.23,952.14,317.2
2562,203.16,831.21,903.17
2563,194.28,239.15,638.12
2564,190.17,237.16,1100.1
2565,129.02,485.14,578.02
2566,348.13,735.12,2363.1
2567,295.14,493.14,453.96
2568,128.07,633.15,186.12
2569,211.11,1981.1,157.08
2570,195.3,528.02,257.01
2571,167.02,331.15,163.95
2572,190.09,323.08,273.17
2573,191.05,324.17,248.07
2574,192.09,324.09,258.28
2575,155.01,341.09,279.01
2576,203.17,336.96,354.14
2577,593.09,353.07,632.11
2578,185.97,783.04,950.19
2579,200.17,1110.1,546.13
2580,269.05,1015.1,617.06
2581,198.24,1186.1,1082.1
2582,255.21,297.06,800.14
2583,295.14,455.95,258.95
2584,231.21,530.01,141.1
2585,225.14,569.14,307.09
2586,211.09,387.06,200.19
2587,849.04,1630.1,318.2
2588,213.07,1145.1,544.11
2589,317.09,1337.1,564.09
2590,367.11,1507.1,690.14
2591,181.12,1657.2,433.12
2592,206.99,709.12,855.22
2593,193.14,538.03,441.06
2594,181.01,372.08,332.13
2595,181.09,228.08,192.12
2596,192.1,209.93,145.08
2597,207.94,234.24,200.25
2598,215.99,208.09,232.11
2599,476.12,228.07,365.25
2600,336.34,313.06,237.08
2601,1109.1,2018.1,171.07
2602,320.1,1226.1,150.07
2603,327.08,572.18,181.1
2604,446.14,461,140.12
2605,782.07,759.06,227.08
2606,325.11,1641.1,352.11
2607,231.31,468.05,208.18
2608,173.04,343.17,333.09
2609,252.06,407.16,278.98
2610,337.27,356.03,333.14
2611,146.11,321.27,380.08
2612,307.26,365.2,1116.1
2613,330.17,391.1,1221
2614,282.01,485.22,846.13
2615,220.18,609.11,512.19
2616,193.16,465.15,469.04
2617,190.09,216.16,389.11
2618,169.12,226.15,399.13
2619,209.04,192.3,167.2
2620,457.12,193.18,199.08
2621,166.21,211.25,143.96
2622,243.22,205.06,269.28
2623,211.15,251.13,314.03
2624,140.04,248.06,358.21
2625,313.2,237.07,502.1
2626,236.01,214.01,303.19
2627,194.01,218.09,216.22
2628,181.03,249.15,208.14
2629,245.26,220.1,267.19
2630,218.22,221.12,672.14
2631,162,257.12,270.12
2632,230.19,222.11,464.11
2633,350.2,221.1,286.14
2634,326.2,275.26,271.08
2635,323.2,213.01,267.1
2636,251.13,216.2,280.15
2637,279.14,244.09,814.09
2638,287.2,348.02,703.15
2639,393.21,607.06,378.05
2640,196.07,537.13,306.1
2641,176.19,190.11,465.18
2642,233.17,193.23,222.1
2643,152.01,218.04,178.07
2644,183.11,198.97,153.04
2645,204.11,189.24,163.1
2646,195.01,209.09,269.04
2647,374.17,296.19,269.2
2648,185.93,221.26,199.17
2649,248.09,223.1,145.12
2650,258.15,243.21,181.15
2651,296.08,213.12,136.11
2652,215.22,212.04,263.05
2653,161.13,248.12,256.2
2654,312.12,212.01,529.08
2655,246.11,222.22,337.03
2656,365.17,256.1,317.19
2657,252.1,227.08,549.12
2658,339.19,219.09,500.05
2659,267.13,231.06,437.1
2660,222.01,246.13,337.21
2661,1276.1,214.16,535.08
2662,320.16,214.08,663.1
2663,376.17,604.2,678.11
2664,238.08,1779.1,355.12
2665,218.22,1426.1,340.13
2666,171.04,611.17,448.12
2667,167.08,266.15,332.13
2668,233.18,200.03,301.15
2669,161.14,223.06,257.01
2670,177.1,208.17,273.09
2671,502.13,196.02,241.2
2672,260.09,716.18,258.27
2673,188.07,257,323.06
2674,242.07,220.33,897.04
2675,246.06,218.17,272.15
2676,314.07,238.17,763.15
2677,278.23,239.28,296.16
2678,298.15,222.31,301.16
2679,261.06,225.2,1006.1
2680,234.1,266.17,646.06
2681,281.11,227.24,844.1
2682,265.1,230.91,816.14
2683,224.13,243.12,470.13
2684,265.18,315.99,465.21
2685,330.15,216.04,630.25
2686,290.06,327.1,724.1
2687,172.13,1739.2,431.21
2688,239.12,586.04,330.06
2689,146.18,321.19,458.19
2690,196.26,196.11,430.1
2691,214.05,217.01,386.22
2692,180.98,217.07,317.99
2693,179.13,196.04,266.2
2694,189.12,194.99,246.08
2695,431.05,352.12,351.93
2696,193.07,234.06,295.16
2697,231.08,214.08,272.12
2698,228.13,244.2,268.16
2699,203.23,214.07,179.2
2700,242.3,235.14,157.13
2701,551.06,222.08,277.23
2702,398.27,223.16,242.21
2703,241.24,250.2,314
2704,235.16,227.23,284.3
2705,247.06,228.12,705.09
2706,172.17,241.2,771.15
2707,225.01,223.23,1021.1
2708,261.01,251.13,472.18
2709,254.07,217.12,637.05
2710,382.07,219.1,669.07
2711,215.23,246,275.1
2712,194.97,223.14,182.2
2713,223.93,218.23,155.28
2714,239.23,199.09,195
2715,211.26,200.06,145.95
2716,181.03,224.23,280.15
2717,254.05,201.02,276.15
2718,207.03,209.05,237.16
2719,182.12,214.15,266.99
2720,611.12,220.16,389.2
2721,196.12,243.1,258.01
2722,236.03,220.23,1006
2723,552.18,245.25,745.16
2724,437.02,246.19,726.12
2725,972.27,222.22,755
2726,464.99,230.09,818.12
2727,1250,235.1,2015.1
2728,246.19,223.07,1192.2
2729,253.07,245.01,1297.1
2730,317.11,223.19,1898.1
2731,259.24,219.21,1627.2
2732,304.17,252.05,334.2
2733,368.16,217.19,405.06
2734,389.16,242.01,481.09
2735,344.13,224.18,490.01
2736,317.07,226.22,255.14
2737,273.07,220.19,171.08
2738,172.05,195.06,164.13
2739,260.2,224.18,165.16
2740,221.06,197.12,157.08
2741,233.11,202.07,165.09
2742,192.04,224.18,179.99
2743,267.03,201.09,135.04
2744,222.13,247.26,684.19
2745,522.1,223.07,645.12
2746,362.04,222.06,445.12
2747,356.14,244.21,731.17
2748,663.17,220.13,652.13
2749,423.04,228.14,609
2750,287.14,237.12,673.17
2751,259.15,226.07,661.16
2752,216.89,251.05,990.12
2753,368.11,178.2,1441.1
2754,726.99,155.17,1550.3
2755,248.93,160.96,371.1
2756,1174.1,172.09,312.1
2757,304.18,241.13,596.08
2758,373.24,213.12,610.07
2759,290.09,236.17,375.11
2760,252.98,230.16,415.16
2761,186.1,196.16,318.26
2762,255.22,219.1,264.06
2763,270.15,199.02,344.19
2764,165.08,219.07,311.19
2765,261.03,192.15,198.26
2766,241.03,199.22,260.19
2767,466.19,209.08,328.22
2768,364.06,213.11,161.08
2769,275.12,251.14,165
2770,314.16,220.14,154.2
2771,193,235.01,189.01
2772,259.07,230.01,128.92
2773,456.23,223.06,670.09
2774,159.14,248.92,744.14
2775,347.09,222.24,676.13
2776,268.13,246.05,644.15
2777,248.31,233.13,763.07
2778,390.07,230.35,803.06
2779,268.13,248.12,252.98
2780,231.16,241.25,346.07
2781,337.11,520.22,579.04
2782,327.1,582.13,756.16
2783,333.13,467.1,553.11
2784,215.22,337.18,369.17
2785,230.1,272.19,353.17
2786,227.97,208.13,345.19
2787,172.06,194.08,248.18
2788,254.13,221.92,184.09
2789,237.07,192.12,163.2
2790,190.3,210.27,280.9
2791,519.12,283.06,253.12
2792,318.09,221.13,201.07
2793,199.12,239.02,133.12
2794,301.22,224.16,198.19
2795,185.08,247.21,139.01
2796,204.08,221.2,206.21
2797,538.12,248.18,645.16
2798,507.26,227.08,674.1
2799,259.25,221.14,632.94
2800,199.09,244.08,891.06
2801,444.21,224.18,753.09
2802,331.06,253.34,851.18
2803,212.19,221.18,315.13
2804,325.22,250.19,495.11
2805,282.21,282.25,642.07
2806,258.24,441.13,787.09
2807,382.13,686.13,532.99
2808,198.07,573.12,414.17
2809,189.99,622.18,335.21
2810,164.03,217.15,627.07
2811,221.11,217.32,269.13
2812,200.12,192.07,270.07
2813,139.13,216.18,190.04
2814,293.13,192.2,381.04
2815,433.15,188.06,365.01
2816,989.14,295.86,170.06
2817,259.07,253.27,311.21
2818,336.17,274.2,195.02
2819,282.22,321.3,159.14
2820,261.13,436.17,154.26
2821,855.1,230.05,769.09
2822,359.06,214.05,714.17
2823,191.07,241.09,745.12
2824,259.1,219.21,670.07
2825,284.05,251.04,724.17
2826,212.24,219.09,644.03
2827,311.18,235.08,748.07
2828,300.17,276.23,688.17
2829,367.08,228.27,671.08
2830,425.12,240.04,635.08
2831,341.15,275.99,314.13
2832,280.05,554.13,266.16
2833,235.11,425.07,316.05
2834,262.13,331.15,210.1
2835,205.96,302.09,173.1
2836,231.1,324.09,170.33
2837,273.14,302.25,166.03
2838,174.07,297.45,279.18
2839,466.15,370.27,263.08
2840,339.01,268.24,279.14
2841,198.04,244.12,407.06
2842,319.03,215.07,451.11
2843,532.23,235.05,290.02
2844,224.19,223.13,742.19
2845,414.05,149.22,914.13
2846,236.19,183.14,700.1
2847,220.01,141.19,705.15
2848,219.22,169.17,665.09
2849,227.08,147.27,646.09
2850,171.24,233.19,755.19
2851,258.13,262.21,299.11
2852,307.05,273.1,351.16
2853,199.22,361.17,240.05
2854,314.06,499.01,602.1
2855,172.35,444.13,410.16
2856,125.13,539.05,326.13
2857,220.1,319.07,356.14
2858,131.09,204.1,179.16
2859,188.08,212.13,198.27
2860,222.07,200.09,152.07
2861,190.23,221.22,159.2
2862,308.2,194.11,282.14
2863,222.06,544.19,378.17
2864,159.28,1280.2,194.18
2865,142.96,248.25,154.11
2866,205.17,194.12,163.93
2867,144.98,171.08,182.12
2868,193.03,145.06,314.07
2869,276.22,186.15,730.04
2870,137.21,150.28,1497.1
2871,244.15,166.09,912.1
2872,219.04,148.05,1838
2873,128.18,168.14,734.16
2874,235.99,164.01,728.13
2875,495.15,163.2,232.24
2876,574.1,142.93,203.99
2877,596.07,181.2,152.15
2878,569.1,219.04,438.15
2879,565.16,238,288.12
2880,346.16,222.19,177.02
2881,174.05,217.01,154.16
2882,157.12,200.02,181.19
2883,233.2,221.11,182.08
2884,133.09,201.11,169.22
2885,223.1,221.09,173.27
2886,213.11,200.06,155.11
2887,122.06,220.03,210.08
2888,267.12,217.07,394.15
2889,399.01,241.1,383.02
2890,208.17,212.98,149.19
2891,259.24,249.05,181.17
2892,143.12,1975.2,148.98
2893,499.19,2105.2,656.13
2894,615.23,526.15,770.09
2895,227.1,657.81,753.2
2896,221.08,744.21,832.09
2897,276.25,733.14,644.06
2898,267.11,494.02,695.18
2899,382.09,373.13,199.06
2900,405.14,299.03,230.16
2901,237.14,391.13,252.15
2902,355.13,372.13,495.14
2903,297.16,1522.2,517.17
2904,247.14,883.96,363.05
2905,261.12,208.03,398.97
2906,164.1,204.16,346.33
2907,176.18,203.09,346.12
2908,256.21,207.13,227.15
2909,144.12,206.05,186.12
2910,221.01,195.11,168.08
2911,244.18,213.23,201.11
2912,105.19,347.23,232.26
2913,529.07,1520.1,640.16
2914,107.91,510.07,215.13
2915,289.1,1809.1,1190.1
2916,279.01,1141.2,423.14
2917,658.13,801.16,2013.2
2918,477.07,611.01,1331.1
2919,347.26,1920.1,1015.3
2920,389.01,741.15,1091.1
2921,264.22,491.09,1676.1
2922,282.21,1494.2,1089.1
2923,281.12,945.13,2707
2924,283.05,273.2,1512.2
2925,257,234.26,684.17
2926,311.05,270.22,816.03
2927,208.31,219.22,309.19
2928,146.13,255.1,307.19
2929,220.05,209.21,305.13
2930,137.15,225.2,295.17
2931,168.1,216.04,315.04
2932,210.06,188.22,178.02
2933,114.25,227.07,186.09
2934,295.13,187.11,235.93
2935,288.09,218.04,365.13
2936,134.07,204.11,177.95
2937,223.14,220.27,174.08
2938,126.2,236.07,171.08
2939,430,214.23,159.97
2940,481.2,244.07,169.08
2941,402.08,217.04,638.01
2942,519.1,229.14,1480.1
2943,475.17,242.98,1036.1
2944,299.18,220.01,1100.1
2945,308.02,248.1,832.1
2946,264.19,215.13,863.09
2947,424.08,229.11,352.21
2948,325.05,239.21,436.05
2949,321.24,214.1,453.08
2950,289.19,305.3,662.1
2951,275.05,498.05,413.18
2952,209.08,414.09,306.13
2953,197.19,208.1,272.17
2954,266.07,186.08,316.33
2955,181.1,228.19,262.08
2956,235.22,185.17,176.98
2957,264.04,195.37,210.03
2958,230.17,212.1,249.23
2959,414.1,299.11,318.03
2960,160.18,210.99,176.15
2961,128.97,247.13,179.07
2962,213.15,213.28,177.07
2963,119.94,230.07,164.07
2964,169.16,228.08,176.09
2965,204.04,216.01,647.17
2966,88.074,247.07,684.15
2967,200.01,214.07,660.09
2968,173.13,216.15,922.08
2969,108.21,253.06,818.14
2970,244.22,220.09,1428.1
2971,147.19,232.22,587.13
2972,261.95,297.09,637.16
2973,318.16,430.16,581.1
2974,204.18,480.98,715.13
2975,171.17,552.15,436.14
2976,200.17,382.04,297.23
2977,108.21,365.19,300.07
2978,180.18,215.25,258.99
2979,168.21,220.26,306.22
2980,127.08,193.23,162.19
2981,209.07,187.34,200.21
2982,153.24,222.06,239.25
2983,320.14,250.32,353.05
2984,1196.1,206.97,274.17
2985,240.99,243.06,247.19
2986,201.08,210.15,167.24
2987,205.02,215.07,168.12
2988,215.11,232.15,185.04
2989,219.05,210.1,699.06
2990,228.06,232.03,735.04
2991,208.21,221.1,916.11
2992,157.16,213.09,853.16
2993,192.08,247.19,762.24
2994,172.05,217.28,801.05
2995,322.26,216.16,395.09
2996,210.08,249.11,699.92
2997,127.13,270.04,549.15
2998,150.99,355.11,674.06
2999,187.22,400.06,462.15
3000,196.15,621.2,287.32
3001,185.27,310.18,395.05
3002,177.94,222.42,325.3
3003,95.06,194.21,382.31
3004,207.23,202.08,264.23
3005,167.23,213.08,197.19
3006,131.05,190.07,142.98
3007,400.12,205.16,376.03
3008,125.08,295,513.1
3009,150.96,304.22,416.12
3010,203.19,267.07,320.08
3011,107.12,246.25,281.06
3012,167.06,219.06,234.08
3013,179.06,228.22,748.14
3014,113.92,248.18,677.13
3015,189.12,219.13,701.12
3016,145.15,225.25,671.08
3017,124.94,258.89,708.07
