timestep,hh_1,hh_2,hh_3
1935,412.1,413.01,625.19
1936,576.1,380.08,916.96
1937,1618.3,316.28,922.03
1938,1143.1,1163.2,936.12
1939,799.11,2317.2,1257.1
1940,968.14,3241.1,1432.1
1941,1075.1,719.04,1050.1
1942,1041.1,209.03,1131.1
1943,765.06,172.11,1030
1944,416.12,180.1,1557.2
1945,229.02,174.22,672.07
1946,243.15,168.03,497.25
1947,184.2,180.05,718.12
1948,193.14,163.32,774.09
1949,185.14,231.02,673.11
1950,172.99,256.14,767.12
1951,692.99,563.04,513.1
1952,531.23,716.09,507.14
1953,456.99,372.18,697.1
1954,338.16,890.26,1522
1955,382.18,264.01,880.07
1956,445.08,243.15,1072.1
1957,518.24,230.22,657.02
1958,1250.1,247.15,687.07
1959,395.96,278.03,662
1960,419.12,292.07,822.21
1961,561.1,281.16,892.16
1962,1514.1,279.1,918.11
1963,893.06,765.03,786.14
1964,1085.1,631.12,1070.1
1965,938.14,411,983.09
1966,873.1,232.19,1057
1967,604.05,174.05,1131.2
1968,282.1,237.01,801.12
1969,249.12,218.01,745.25
1970,216.11,233.16,715.19
1971,226.08,227.09,604.23
1972,164.19,223.09,639.17
1973,206.07,236.15,742.2
1974,238.14,238.04,993.16
1975,723.11,433.26,621.19
1976,596.19,263.02,554.15
1977,491.14,309.27,654.12
1978,371.06,315.2,708.11
1979,406.17,318.04,799.12
1980,545.09,270.11,677.12
1981,476.13,238.17,665.12
1982,466.07,253.26,793.14
1983,384.13,374.18,853.19
1984,413.18,425.27,998.1
1985,466.19,312.18,967.16
1986,414.07,359.07,937.09
1987,648.09,665.15,1311.2
1988,685.14,1073.2,1788.1
1989,634.11,782.06,1165.2
1990,621.09,1028.2,1337.1
1991,572.2,243.1,986.07
1992,472.98,172.99,731.11
1993,220.18,153.08,659.21
1994,243.07,171.99,722.94
1995,194.05,154.22,734.14
1996,208.08,171.26,682.17
1997,163.09,194.03,626.17
1998,224.09,283.11,812.09
1999,618.19,488.18,582.19
2000,483.1,221.15,714.18
2001,415.11,325.22,683.12
2002,462.08,263.86,647.11
2003,1066.1,248.2,633.09
2004,390.08,259.23,762.09
2005,454.98,237.04,726.15
2006,386.09,376.01,702.18
2007,311.03,391.08,799.15
2008,383.08,445.21,693.1
2009,292.99,467.12,877.13
2010,309.17,1165.2,812.08
2011,427.01,1066.1,676.13
2012,528.1,1342.1,1638.1
2013,654.01,2873.2,1107.2
2014,764.11,1640.1,1054.2
2015,637.13,400.13,1014.2
2016,482.04,166.21,791.12
2017,370.21,172.23,574.08
2018,250.22,153.08,555.09
2019,195.09,173.1,709.98
2020,211.03,159.1,679.14
2021,149.25,200.14,874.09
2022,220.11,317.04,896.08
2023,1375.1,262.13,495.02
2024,934.12,184.17,586.11
2025,1095.1,204.01,766.05
2026,488.21,247.02,780.12
2027,1785.2,237.11,772.07
2028,1028.1,242.26,795.22
2029,834.03,242.3,700.12
2030,1143.1,213.13,780.14
2031,401.18,351.19,801.08
2032,341.25,305.12,1149.1
2033,254.13,527.11,814.1
2034,411.26,387.34,779.17
2035,588.03,523.96,1666.1
2036,628.14,729.11,1764.1
2037,735.13,566.07,1151.1
2038,805.12,378.08,1069.1
2039,540.11,172.1,1685.1
2040,429.11,117.15,948.13
2041,291.13,124.08,918.1
2042,231.94,108.04,766.11
2043,249.04,135.06,558.21
2044,169.07,109.16,675.18
2045,196.01,121.16,697.06
2046,202.14,122.91,784.11
2047,652.12,140.2,936.12
2048,372.07,1185,776.17
2049,341.17,695.04,688.19
2050,500.22,246.16,891.1
2051,455.01,159.92,858.2
2052,500.06,182.05,2035.1
2053,598.26,199.1,1621.1
2054,418.17,142.16,979.06
2055,705.91,193.07,836.04
2056,669.13,133.93,728.12
2057,666.14,171.22,679.09
2058,1868.1,136.07,1415.3
2059,891.13,147.19,1039.2
2060,1046.1,120.22,1408.2
2061,1264.1,100.05,1189.1
2062,1101.1,129.94,1097.2
2063,713.11,99.123,1064.2
2064,763.09,126.21,1084.3
2065,360.06,101.07,1005
2066,239.21,115.98,739.14
2067,239.21,115.98,739.14
2068,186.19,109.86,714.13
2069,207.16,106.89,729.17
2070,150.21,109.96,632.14
2071,225.16,114.06,662.18
2072,761.1,119.05,724.26
2073,478.22,184.97,1124.1
2074,979.09,193.07,678.16
2075,511.23,206.26,755.2
2076,901.09,156.02,1931.2
2077,829.19,198.07,970.1
2078,842.07,155.18,1378.3
2079,644.26,201.22,1075.2
2080,740.04,187.07,1227.1
2081,518.98,197.17,915.17
2082,320.26,170.04,1143.1
2083,1040.1,147.13,885.09
2084,764.18,112.04,1042.1
2085,880.09,103.06,1239.1
2086,1019.1,116.15,1065.2
2087,1019.2,106.04,1091.2
2088,790.13,118.94,875.13
2089,417.1,115.1,677.08
2090,229.3,102,677.13
2091,242.16,126.06,690.04
2092,187.07,90.873,636.12
2093,217.04,125.95,724.06
2094,166.17,89.046,989
2095,588.18,133.97,596.09
2096,359.09,102.05,861.16
2097,1423.1,195.09,1260
2098,952.27,165.03,828.13
2099,511.05,180.22,691.09
2100,685.3,177.15,648.19
2101,681.98,197.18,749.23
2102,519.1,189.2,885.25
2103,1185.2,180.16,814.03
2104,505.23,170.22,747.12
2105,1614.1,154.07,694.11
2106,564.08,155.01,750.1
2107,849.2,160.04,953.04
2108,720.11,99.099,1299.2
2109,962.12,123.05,1320.1
2110,900.23,94.958,1268.2
2111,716.19,126.96,1153.2
2112,529.09,98.064,927.17
2113,227.07,117.05,737.1
2114,260.1,101,616.12
2115,200.08,110.1,674.12
2116,229.16,114.98,814.11
2117,164.13,100.01,613.2
2118,196.24,125.11,843.03
2119,679.01,98.067,748.16
2120,487.11,134.16,802.09
2121,1692.2,174.1,693.08
2122,431.1,198.06,712.18
2123,559.11,167.08,972.04
2124,409.16,215.14,910.16
2125,659.08,202.14,899.18
2126,632.18,200.15,886.14
2127,399.29,203.1,1092.1
2128,337.11,195.07,1213.1
2129,357.12,202.13,999.12
2130,353.17,156.04,920.14
2131,635.17,156.07,966.12
2132,526.09,103.97,1546.1
2133,682.12,110.09,1193.2
2134,925.1,105.87,1131.1
2135,643.01,114.08,1410.2
2136,514.13,114.12,911.11
2137,243.04,108.01,1253.1
2138,232.16,115.06,722.08
2139,192.13,101.94,687.21
2140,212.22,119.93,646.16
2141,177.1,97.231,773.14
2142,199.11,113.07,777.1
2143,641.16,107.98,573.13
2144,1222.1,116.27,497.12
2145,564.14,178.05,646.13
2146,383.14,189.03,693.16
2147,787.15,196.12,593.16
2148,1036,198.08,572.09
2149,614.04,200.26,788.11
2150,398.15,190.13,737.17
2151,1259.2,188.99,2026.1
2152,409.13,188.19,1819.1
2153,494.14,207.21,1135.1
2154,527.12,153.96,882.08
2155,500.13,170.12,839.2
2156,725.21,87.969,1506.1
2157,692.04,127.26,1330.1
2158,596.25,89.062,1010
2159,624.06,131.99,909.97
2160,336.09,99.05,743.13
2161,208.97,121,733.11
2162,250.15,101.94,569.15
2163,197.13,112.08,572.14
2164,214.1,111.2,569.19
2165,163.19,97.042,624.1
2166,198.13,122.11,749.26
2167,810.16,94.973,584.06
2168,512.15,134.12,508.03
2169,1558.1,174.18,1149.2
2170,768.09,232.25,463.24
2171,370.25,192.15,722.12
2172,416.19,226.06,728.16
2173,612.11,189.21,943.14
2174,1365.2,216.14,1047.2
2175,550.13,193.13,1399.2
2176,472.99,193.14,820.09
2177,447.06,175.05,739.12
2178,585.1,151.02,716.13
2179,612.16,163.91,691.15
2180,1105.1,94.067,634.01
2181,2025.1,128.18,538.02
2182,1548.1,90.106,587
2183,1226.1,128.15,815.06
2184,691.01,93.151,641.16
2185,500.17,127.31,611.17
2186,353.12,86.894,660.12
2187,288.03,116.24,768.28
2188,256.13,96.931,564.1
2189,328.18,108.23,583.19
2190,276.11,107.03,677.15
2191,1436.1,116.18,738.12
2192,752.07,117.94,708.18
2193,2131.2,194.04,667.03
2194,1400.1,207.94,604.22
2195,809.15,224.05,1183.1
2196,1080.2,200.12,806.08
2197,1152.1,210.25,615.12
2198,1597.1,193.19,644.16
2199,1133.1,206.99,750.11
2200,1129.1,191.06,617.09
2201,992.05,198.17,610.18
2202,907.15,161.04,663.09
2203,1098.2,147.13,617.07
2204,1215,107,690.13
2205,1559.2,107.22,776.1
2206,1677.1,109,731
2207,765.09,111.14,678.18
2208,421.1,111.07,683.14
2209,238.05,105.14,628.1
2210,251.13,109.07,569.19
2211,207.22,98.009,728.08
2212,192.26,114.94,656.11
2213,216.08,92.053,604.15
2214,187.2,121.17,658.17
2215,1305.2,100.98,702
2216,1088,127.1,687.15
2217,2587.2,175.2,595.09
2218,2592.1,183.04,731.24
2219,1377.2,180.12,590.09
2220,1692.2,203.11,685.13
2221,2530.1,211.19,628.22
2222,1891.1,192.19,572.16
2223,2737.1,197,706.15
2224,2245.1,181.2,693.12
2225,1340.1,172.06,613.17
2226,1254.1,264.03,645.18
2227,830.27,804.97,689.26
2228,1418.1,2800.1,715.16
2229,1477.1,1613.2,683.16
2230,1500,956.06,719.15
2231,780.08,615.2,732.08
2232,822.14,133.99,637.98
2233,387.02,121,603.13
2234,210.12,84.878,628.13
2235,228.02,120.04,593.12
2236,191.05,84.897,700.12
2237,232.09,120.06,622.16
2238,183.08,82.988,527.09
2239,1153.1,130.1,711.11
2240,1094.1,753.03,677.14
2241,2531.1,1922.1,611.13
2242,1092,902.24,624.17
2243,983.13,1520.1,626.18
2244,1256.1,2075.2,729.17
2245,1425.2,1773.1,603.21
2246,927.14,1503.1,572.18
2247,1548.1,1121.2,563.12
2248,1709.2,1071.2,903.01
2249,1788.1,667.2,630.18
2250,1004.1,697.13,633.22
2251,927.12,658.09,620.08
2252,1051.1,676.15,792.19
2253,1359.1,603.08,735.12
2254,1497.2,755.02,685.05
2255,837.1,323.08,769.1
2256,859.18,167.13,756.14
2257,411.26,143.13,597.07
2258,226.03,148.14,620.12
2259,194.07,120.12,655.92
2260,232.16,175.12,755.07
2261,167.26,188.18,658.08
2262,227.06,914.34,654.13
2263,1141.2,1376.2,636.17
2264,1066.1,207.19,811.09
2265,1407.1,481.19,665.15
2266,2268.1,889.05,662.09
2267,1133,1824.1,612.12
2268,1192.1,970.21,706.11
2269,1225.1,3235.2,640.14
2270,1141.1,2528.1,660.13
2271,1144.1,2040.1,714.18
2272,1199,560.04,709.09
2273,1949.1,668.18,704.13
2274,933.14,583.07,713.05
2275,934.2,720.13,667.12
2276,982.14,843.09,707.16
2277,1318.1,1215.1,769.12
2278,1432,610.05,742.11
2279,842.15,469.16,784.14
2280,736.12,552.07,656.11
2281,397.12,740.22,703.08
2282,225.1,716.13,693.16
2283,223.08,435.08,611.13
2284,198.12,189.15,690.13
2285,231.1,198.13,775.22
2286,164.12,761.15,594.15
2287,1115.1,1356.1,628.12
2288,1080.1,198.12,782.15
2289,915.23,266.2,703.24
2290,1002.1,442.09,745.09
2291,781.09,988.06,692.25
2292,1637.1,423.06,619.12
2293,1511.1,390.24,767.14
2294,1186,275.19,635.17
2295,769.16,324.93,569.08
2296,688.12,255.09,647.17
2297,806.13,193,826.14
2298,887.1,162.16,675.04
2299,969.13,208.19,755.14
2300,1134.1,800.1,920.18
2301,1249.1,861.93,1080.1
2302,1408.1,499.15,1036
2303,1044.1,663.16,915.16
2304,680.11,117.02,668.12
2305,418.15,129.01,689.11
2306,219.03,114.25,745.16
2307,244.04,118.99,622.14
2308,176.22,122.16,642.21
2309,199.2,110.14,855.21
2310,181.23,125.26,816.13
2311,1108.3,282.07,720.04
2312,1125.2,244.11,516.18
2313,1044.1,375.21,722.11
2314,948.01,408.05,623.19
2315,673.08,377.07,727.18
2316,781.13,285.21,823.15
2317,883.11,213.23,876.22
2318,1593.1,373.1,1774.1
2319,772.01,360.17,922.13
2320,809.29,264.07,2223.1
2321,819.09,236.14,954.13
2322,892.05,185.92,1370.2
2323,956.17,195.98,787.19
2324,1061.3,240.09,911.15
2325,766.08,503.16,1220.2
2326,874.13,386.24,1149.1
2327,799.06,240.06,933.09
2328,502.21,137.27,547.15
2329,218.08,125.1,605.12
2330,244.12,109.04,792.21
2331,198.13,109.08,700.17
2332,229.08,122.04,633.08
2333,163.2,120.12,652.15
2334,193.17,99.067,997.13
2335,832.01,346.15,1093.1
2336,709.14,944.07,999.16
2337,643.06,456.08,693.1
2338,462.14,355.09,769.05
2339,483.09,353.15,787.13
2340,451.19,263.21,714.12
2341,501.17,221.23,624.13
2342,521.15,281.98,574.15
2343,567.13,342.18,679.12
2344,493.1,353.32,878.04
2345,346.08,218.2,812.12
2346,475.07,182.11,679.09
2347,457.07,136.97,1675
2348,1588.2,311.22,1286.2
2349,1024.3,373.23,1272.1
2350,838.14,231,1078.1
2351,1487.2,128.06,871.15
2352,980.11,110.01,885.16
2353,440.14,115.06,724.13
2354,262.24,115.03,744.15
2355,282.17,103.13,568.27
2356,232.06,118.01,664.13
2357,247.12,111.08,791.11
2358,177.07,142.17,848.13
2359,849.06,581.07,533.22
2360,1000.1,653.11,914.07
2361,959.19,459.11,500.13
2362,630.17,354.15,496.29
2363,517.24,344.11,579.02
2364,1380,364.18,652.07
2365,1462.2,1079.2,868.17
2366,838.11,314.22,1403.1
2367,1543.1,406.98,1160.1
2368,1488.1,463.07,887.08
2369,1178.1,230.13,1196.1
2370,487.16,199.03,1062.1
2371,525.2,169.02,1157.1
2372,927.14,291.08,1018.3
2373,1038.1,429.16,1085.1
2374,922.06,332.2,1487.2
2375,467.1,311.2,1372.3
2376,582.99,117.24,1703.1
2377,427.07,117.07,734.13
2378,254.22,96.988,639.06
2379,223.1,123.04,773.11
2380,183.16,115.24,630.17
2381,214.01,118.94,683.09
2382,169.09,102.17,685.22
2383,1321.1,122.03,676.05
2384,1482.1,132.13,848.11
2385,1010.2,211,630.14
2386,590.11,685.21,838.08
2387,1408.1,983.14,894.14
2388,984.11,916.1,1240.3
2389,745.15,439.16,1060.1
2390,810.11,563.13,843.15
2391,734.08,1118.1,693.1
2392,976.05,510.11,808.02
2393,1112.1,451.07,894.1
2394,951.11,347.2,1629.1
2395,597.2,357.23,1393.1
2396,718.05,483.29,1509.1
2397,1010.3,1039.2,1492.1
2398,1146.1,837.09,1041.1
2399,745.12,265.14,1172.1
2400,808.13,201.23,1057
2401,557.15,182.27,683.11
2402,208.24,183.1,605.05
2403,248.09,196.04,595.05
2404,173.09,182.15,734.09
2405,254.1,201.15,795.12
2406,168.13,188.32,775.16
2407,1128.1,214.13,661.04
2408,585.05,226.15,1097.1
2409,1191.1,275.13,759.17
2410,1194.1,1285.2,1121
2411,1252.1,749.15,873.15
2412,1695.1,289.17,2574.2
2413,1403.1,1544.2,1591.1
2414,624.08,519.06,1011
2415,1582.2,608.07,1325.2
2416,802.02,375.07,1506
2417,792.08,249.17,915.19
2418,1551.1,1531.2,1027.2
2419,1822.2,2584.1,1267.2
2420,1455.1,1042.1,935.13
2421,1850.1,1024.2,1102.1
2422,1299.1,503.05,1129.1
2423,897.18,194.22,958.11
2424,681.18,195.19,787.18
2425,349.11,171.14,701.17
2426,215,194.12,779.13
2427,232.23,183.1,648.18
2428,169.17,198.15,704.21
2429,316.19,178.06,867.19
2430,215.01,251.28,909.11
2431,1475.1,429.11,675.08
2432,1744.1,271.01,754.13
2433,1715.2,270.09,626.14
2434,939.11,245.27,837.12
2435,865.15,255.14,1033.1
2436,911.13,222.06,772.19
2437,1957.2,240.16,785.09
2438,1425.1,221.16,1388.1
2439,2593.1,374.22,1505.1
2440,1650.2,400.06,1357.2
2441,891.07,267.1,974.15
2442,925.14,282.15,1655.1
2443,1103.1,322.17,1298.2
2444,1783.1,1103.1,1323.1
2445,1005.1,525.09,1242.1
2446,1285.2,541.04,1138.1
2447,782.07,232.18,914.1
2448,571.08,132.98,714.01
2449,345.16,131.12,764.04
2450,192.14,123.03,781.02
2451,251.01,131.03,699.11
2452,178.08,184.14,716.07
2453,194.06,195.21,554.15
2454,262.1,245.13,816.06
2455,1518.1,800.08,806.03
2456,1529.1,234.03,643.13
2457,1925.1,253.18,573.22
2458,856.2,313.15,682.08
2459,795.13,255.08,900.19
2460,758.11,280.12,883.13
2461,860.15,196.17,617.06
2462,726.08,229.13,602.06
2463,769.16,302.2,529.16
2464,768.14,360.17,973.12
2465,655.26,286,907.14
2466,834.11,507.13,976.13
2467,893.18,385.16,566
2468,805.01,667.12,1057.1
2469,1058.1,1146.1,1015.2
2470,1855.2,977.19,961.11
2471,1073.1,288.16,838.2
2472,948.13,111.02,693.08
2473,269.08,141.15,779.06
2474,301.14,112.01,503.04
2475,200.06,131.13,585.24
2476,218.1,115.91,649.17
2477,159.23,156.12,607.12
2478,165.16,201.11,895.09
2479,1065.1,895.17,530.11
2480,540.18,324.21,523.14
2481,1479.1,243.27,721.12
2482,2342.2,273.27,939.26
2483,639.14,261.21,776.14
2484,1459.1,231.26,668.03
2485,1336.2,196.16,922.1
2486,686.14,183.08,1833.1
2487,548.01,178.13,1047.1
2488,551.12,229.17,939.09
2489,545.1,336.04,921.14
2490,742.16,508.09,927.15
2491,739.1,540.17,1725.1
2492,763.1,2308.2,1265.1
2493,1078.2,1682,1237.1
2494,1038.2,267.1,1682.2
2495,825.11,136.95,1601.1
2496,629.01,174.96,1677.1
2497,197.16,187.3,843.19
2498,204.17,181.12,536.18
2499,238.24,175.08,594.14
2500,164.16,192.1,738.13
2501,222.97,169.25,734.06
2502,203.1,226.13,707.97
2503,974.13,354.12,575.03
2504,791.03,234.24,491.14
2505,3213,255.16,655.13
2506,704.07,249.26,548.09
2507,362.13,238.23,957.18
2508,316.15,230.08,739.1
2509,453.17,242.1,652.16
2510,380.02,233.19,1383.1
2511,1077.1,214.1,1552.2
2512,1918.2,391.04,1018.1
2513,766.16,438.17,869.02
2514,286.09,3960.3,1004.2
2515,359.15,2569.3,1347.1
2516,353.15,2454.2,1096.2
2517,529.04,930.07,1107.1
2518,581.95,1543.2,1073.2
2519,472.18,1248.2,1093.2
2520,477.08,532.08,724.08
2521,412.17,435.1,650.15
2522,229.15,598.07,662.16
2523,232.12,457.04,709.15
2524,218.08,572.07,647.11
2525,180.07,429.02,678.17
2526,213.12,612.21,930.17
2527,626.09,499.22,544.21
2528,1519.1,621.15,707.18
2529,379.23,418.05,609.24
2530,268.1,437.19,644.11
2531,275.99,397.23,580.1
2532,311.18,617.11,739.11
2533,448.1,398.43,719.12
2534,636.12,411.28,699.02
2535,880.16,751.06,871.21
2536,333.12,570.1,869.1
2537,276.08,742.02,1044.2
2538,368.05,478.21,1590.1
2539,424.13,1796.2,998.11
2540,452.15,1695.1,1479.1
2541,485.11,637.08,1252.1
2542,440.08,792.12,1089.1
2543,528.04,327.22,1034.1
2544,480.11,320.14,964.13
2545,270.14,542.09,658.01
2546,258.13,325.13,797.24
2547,200.12,336.05,723.13
2548,191.04,449.2,652.14
2549,206.15,395.15,666.13
2550,158.21,317.16,719.04
2551,440.12,366.22,904.12
2552,428.12,1047.1,802.06
2553,268.97,603.21,1052.1
2554,417.06,518.2,904.14
2555,290.17,1503.1,369.09
2556,255.2,1193.1,1083.2
2557,360.28,1780.1,1189.2
2558,284.08,835.15,1864.1
2559,319.07,681.04,1540.2
2560,447.1,659.18,1220.1
2561,249.18,467.16,890.2
2562,280.01,391.13,854.12
2563,398.15,474.09,1322.1
2564,403.12,414.02,1846.1
2565,504.23,325.17,1557.1
2566,475.11,529.24,1305.1
2567,459.07,713.05,989.14
2568,477.13,444.08,925.06
2569,226.37,330.1,1088
2570,235.09,522.12,1013.1
2571,251.03,332.07,891.13
2572,174.13,315.05,815.16
2573,184.01,398.01,684.19
2574,198.21,478,675.03
2575,395.16,326.09,949.17
2576,305.15,339.01,1012.1
2577,327.08,795.12,918.09
2578,327.24,306.13,1094.1
2579,347.06,209,1348.2
2580,383.05,220.1,784.15
2581,889.07,213.06,589.11
2582,1048.1,214.01,445.97
2583,295.12,189.29,407.23
2584,267.08,180.08,459.06
2585,309.12,194.12,503.11
2586,335.03,154.12,314.11
2587,380.14,150.07,365.09
2588,388.28,1085.2,412.12
2589,404.05,446.02,756.07
2590,485.1,210.14,703.06
2591,458,134.03,324.04
2592,496.15,160,217.19
2593,467.13,128.03,211.19
2594,201.06,142.06,331.13
2595,277.19,109.13,257.16
2596,201.24,128.08,207.17
2597,165.26,113.99,373.15
2598,218.24,158.98,849.12
2599,296.19,551.07,863.13
2600,223.16,840.09,646.09
2601,373.09,984.11,372.16
2602,271.12,497.14,474.19
2603,203.11,469.18,626.02
2604,261.26,511.18,846.14
2605,593.19,487.13,563.16
2606,257.04,486.09,486.1
2607,190.09,468.11,716.12
2608,210.16,407.11,568.08
2609,216.25,280.22,738.98
2610,259.07,983.3,1537.1
2611,1086.2,343.06,976.11
2612,460.08,237.26,827.15
2613,404.13,473.02,685.09
2614,495.99,224.18,786.08
2615,469.21,125.02,687.09
2616,261.21,115.06,786.17
2617,243.02,112.04,641.16
2618,199.15,122.06,393.17
2619,202.1,120.17,477.01
2620,250.08,131.96,475.08
2621,184.13,104.07,702.09
2622,177.14,138.36,801.11
2623,312.19,272.99,506.09
2624,170.17,924.18,465.15
2625,229.08,270.06,471.08
2626,294.16,228.01,465.19
2627,250.28,214.1,608.13
2628,232.17,197.13,504.11
2629,276.06,209.19,544.12
2630,226.1,175.01,528.27
2631,254.05,199.07,633.07
2632,153.2,308.17,427.27
2633,611.14,266.2,634.14
2634,338.06,313.14,492.04
2635,371.12,312.34,901.13
2636,345.16,497.25,1377.1
2637,417.09,391.08,1225.2
2638,459.13,306.18,1286.1
2639,461.18,122.14,823.12
2640,424.09,121.05,650.08
2641,262.23,103.25,347.16
2642,192.05,121.01,448.21
2643,194.22,111.93,318.14
2644,222.19,128.93,529.11
2645,211.11,127.12,411.05
2646,184.21,122.09,632.24
2647,192.16,246.11,496.21
2648,176.21,758.08,476.21
2649,324.09,560.38,390
2650,205.17,499.09,338.03
2651,171.11,212.06,455.13
2652,223.07,152.14,647.11
2653,651.12,170.13,574.08
2654,931.22,182.1,1495.1
2655,306.19,188.17,623.15
2656,162.1,218.14,681.05
2657,263.16,318.12,712.21
2658,270.23,338.23,686.15
2659,334.17,474.12,1026.1
2660,372.13,406.01,1179.1
2661,388.13,287.01,809.1
2662,520.07,343.18,993.27
2663,499.24,305.19,796.06
2664,445.21,179.02,690.16
2665,254.18,125.05,595.07
2666,242.18,100.22,462.12
2667,195.07,120.2,428.14
2668,193.18,101.21,415.18
2669,203.27,120.29,664.16
2670,154.23,123.03,582.04
2671,757.13,232.13,588.12
2672,507.11,131.03,528.12
2673,332.99,216.04,772.13
2674,304.09,203.02,567.99
2675,202.09,213.04,537.05
2676,502.97,194.34,377.06
2677,550.15,208.38,425.06
2678,282.28,196.2,538.16
2679,284.09,199.1,462.11
2680,281.21,300.21,447.18
2681,1012.1,183.12,548.06
2682,293.09,322.07,383.3
2683,327.15,837.11,673.11
2684,298.05,846.06,1556.1
2685,490.11,1027.1,769.09
2686,549.09,314.12,758.94
2687,471.01,253.12,844.19
2688,570.23,137.05,735.09
2689,205.08,105.24,493.12
2690,218.27,124.07,497.08
2691,257.09,105,441.14
2692,183.18,127.12,433.21
2693,207.13,118.93,779.1
2694,1058.1,158.1,461.02
2695,1119.2,203.14,477.11
2696,322.09,125.04,412.13
2697,323.09,195.17,660.01
2698,274.09,203.04,574.22
2699,296.21,212.16,403.13
2700,287.15,201.1,458.01
2701,291.08,219.14,496.12
2702,417.14,187.18,808.18
2703,357.4,283.14,1401.1
2704,279.02,447.04,980.08
2705,301.17,1042.1,803.06
2706,409.07,736.95,459.13
2707,249.21,759.04,1771.1
2708,415.03,594.1,1469.2
2709,438,2564.1,997.11
2710,586.16,1137.1,954.28
2711,498.08,440.1,752.11
2712,395.09,147.16,905.11
2713,280.21,115.15,626.09
2714,201.14,125.98,398
2715,206.1,117.11,477.96
2716,237.11,125.11,456.09
2717,162.1,118.01,407.09
2718,184.1,125.96,596.13
2719,416.27,157.17,494.17
2720,265.11,158.07,602.09
2721,357.13,359.15,451.19
2722,281.99,313.03,885.07
2723,235.27,926.12,1401.2
2724,950.12,1514.1,1730.1
2725,433.07,672.16,966.14
2726,766.11,1075,394.04
2727,634.28,499.07,720.12
2728,718.22,337.28,592.28
2729,707.15,551.04,504.18
2730,949.09,192.15,355.03
2731,1456.1,1195.1,593.14
2732,1073.1,493.01,430.19
2733,1985.2,930.11,840.02
2734,1276.1,656.17,521.13
2735,635.13,719.91,557.15
2736,354.18,130.16,530.17
2737,225,107.88,476.07
2738,197.22,121.08,348.08
2739,201.01,113.97,338.09
2740,174.14,117.1,418.11
2741,164.17,115.95,366.11
2742,166.12,107.07,463.16
2743,713.93,123.23,377.09
2744,428.2,115.14,604.11
2745,499.17,872.17,638.18
2746,564.15,250.03,816.11
2747,396.23,984.96,1389.1
2748,455.06,898.14,1857.1
2749,686.29,827.19,1315.1
2750,1051.1,395.06,980.13
2751,293.16,402.11,1048.2
2752,206.18,444.06,547.13
2753,247.08,196.1,481.1
2754,266.18,500.07,467.09
2755,454.09,1469.1,364.1
2756,644.15,850.22,590.12
2757,658.16,1401,836.1
2758,964.18,747.01,940.06
2759,1013.2,2658.1,854.02
2760,890.2,216.24,593.1
2761,564.13,110.11,507.01
2762,227.13,109.94,482.29
2763,199.14,111.09,564.13
2764,182.24,122,515.06
2765,165.18,100.13,433.13
2766,156.11,140.12,932.32
2767,150.17,231.99,832.06
2768,193.08,138.06,714.1
2769,190.99,243.09,487.04
2770,245.01,150.07,713.1
2771,271.21,174,540.08
2772,174.06,131.05,988.93
2773,467.17,184.21,713.15
2774,231.16,171.07,503.29
2775,171.18,189.08,671.08
2776,293.04,162.99,745.18
2777,200.12,190.2,819.09
2778,903.98,319.09,833.14
2779,1176.1,501.17,673.08
2780,745.06,348,849.13
2781,668.18,300.95,1152.1
2782,976.07,177.11,1153.1
2783,828.03,108.18,984.27
2784,491.08,104.95,837.14
2785,396.21,111.97,528.2
2786,211.94,113.97,725
2787,231.15,91.084,574
2788,181.17,119.11,410.17
2789,161.09,99.074,747.22
2790,160.16,134.01,775.07
2791,356.13,290.1,480.13
2792,810.09,652.12,599.11
2793,586.02,713.14,375.24
2794,282.07,208.06,425.12
2795,318.17,191.11,627.19
2796,249.04,186.16,657.09
2797,395.05,184.28,477.1
2798,448.09,181.13,399.09
2799,285.08,175.07,541.19
2800,309.07,167.2,487.21
2801,530.06,190.13,628.04
2802,1424.2,156.09,429.08
2803,972.24,537.03,663.12
2804,496.11,247.17,482.19
2805,787.2,438.1,1276
2806,837.03,341.13,1306.1
2807,544.99,117.04,842.15
2808,355.11,107.01,783.13
2809,209.25,111.07,946.13
2810,225.05,103.16,413.11
2811,262.15,109.98,460.14
2812,208.18,105.97,506.97
2813,185.1,99.938,489.2
2814,183.02,143.12,801.13
2815,183.1,187.1,481.07
2816,306.15,127.07,475.22
2817,283.2,174.04,508.15
2818,213.31,201.12,693.19
2819,271.18,191.15,613.15
2820,211.11,182.18,834.11
2821,658.08,181.99,1271.1
2822,695.06,167.07,778.14
2823,222.15,187.23,663.12
2824,259.12,266.94,540.01
2825,275.12,259.34,733.08
2826,449.2,1048.2,895.18
2827,456.99,810.03,621.04
2828,510.04,283.12,967.06
2829,1036.1,292.98,937.18
2830,993.13,192.1,1328.2
2831,907.16,117.98,949.15
2832,564.12,109.97,1157.1
2833,212.14,109.99,414.11
2834,230.05,107.03,525.06
2835,212.03,102.06,524.15
2836,247.87,116.13,533.1
2837,182.07,95.848,613.14
2838,168.03,161.06,657.1
2839,730.19,230.03,511.14
2840,493.15,638.07,523.01
2841,495.97,694.18,677.04
2842,449.08,201.19,501.1
2843,1154.1,182.12,482.25
2844,464.17,182.07,463.09
2845,535.2,175.09,517.07
2846,482.01,179.09,707.21
