timestep,hh_1,hh_2,hh_3
309,370.08,287.2,1178.1
310,430.16,260.21,981.19
311,140.37,296.11,869.08
312,140.15,138.15,822.13
313,150.35,162.94,782.15
314,150.12,135.14,814.13
315,140.23,166.21,799.06
316,160.1,139.05,1411.1
317,130.24,129.08,902.17
318,270.26,212.21,948.15
319,2000,154.16,4233.4
320,430.2,173.19,2269.1
321,150.19,1303,1426.1
322,180.04,1208.1,883.12
323,120.12,1309.1,852.12
324,160.13,1081.1,793.1
325,150.35,253.11,740.16
326,150.12,402.15,636.12
327,310.19,365.98,619.09
328,360.11,415.1,580.11
329,360.24,642.08,1216.2
330,670.18,405.21,1286.1
331,1640.2,343.98,1396.1
332,750.12,361.16,928.19
333,340.01,328.09,640.15
334,140.21,287.16,693.1
335,180.16,229.04,487.24
336,120.12,138.07,404.92
337,180.1,185.14,485.1
338,130.24,149.1,518.1
339,180.24,163.14,603.18
340,130.24,158.09,872.14
341,160.26,157.01,569.09
342,140.21,217.13,914.14
343,180.22,1423.1,983.26
344,2209.8,1223.1,655.08
345,530.08,1289.1,409.17
346,640.02,942.12,441.05
347,840,339.25,360.14
348,230.21,248.17,574.16
349,180.22,830.22,593.14
350,210.12,319.31,561.18
351,160.32,1285.1,669.18
352,220.13,675.02,628.02
353,170.44,627.17,1022.2
354,250.22,419.15,1282.1
355,180.41,433.27,1360.2
356,380.13,365.16,752.08
357,300.06,316.16,700.07
358,280.27,298.16,473.95
359,210.24,285.24,425.14
360,240.12,183.1,514.99
361,160.26,161.15,412.2
362,150.17,143.08,606.96
363,170.26,168.13,539.2
364,130.24,154.14,576.2
365,180.22,180.15,626.14
366,130.1,183.02,1124.2
367,180.22,185.14,1910.1
368,130.24,201.26,1229.1
369,1190.2,1047.1,4912.2
370,830.1,1396.1,2955.4
371,470.22,1690.1,2385.1
372,660.28,1258.1,3500.8
373,220.29,1674.1,1192.1
374,210.34,2205.2,1138.3
375,290.32,594.05,1727.1
376,470.09,452.13,855.26
377,1220.1,620.17,835.17
378,880.16,569.14,821.13
379,1210,1000.2,1435
380,370.05,881.01,1634
381,260.15,903.08,767.09
382,300.12,266.13,670.08
383,270.09,344.19,636.06
384,230.05,373.2,606.02
385,130.24,152.07,464.19
386,180.19,174.03,689.09
387,150.33,135.06,565.01
388,170.23,196.07,489
389,150.33,138.15,859.18
390,150.33,180.17,962.09
391,180.25,219.18,910.14
392,140.23,172.2,1212.1
393,470.14,1106.3,1050.1
394,1300.1,1392.2,2556.1
395,3810.3,449.06,1400.1
396,1240.1,383.24,3427.2
397,2000.1,321.18,2024.2
398,970.18,456.05,1255.3
399,390.18,409.07,3150.1
400,410.11,396.14,1494.1
401,390.18,607.18,1343.2
402,529.91,508.15,1330.1
403,920.15,335.04,1148.1
404,570.24,294.2,584.99
405,520.11,354.21,675.09
406,300.24,235.19,676.17
407,140.21,286.15,395.15
408,180.07,185.19,401.18
409,120.12,131.14,558.15
410,190.2,181.17,593.04
411,110.13,152.05,998.12
412,190.14,139.16,723.15
413,120.26,188.2,917.14
414,170.29,176.21,1025.2
415,830.09,1731,860.13
416,1969.9,1006.1,1334
417,870.16,1819.1,1141.1
418,860.2,858.12,330.27
419,630.13,201.16,349.96
420,1170.2,396.98,709.09
421,780.25,489.06,620.19
422,150.35,692.07,558.97
423,180.16,458.1,784.07
424,130.24,449.14,873.08
425,200.19,1306.2,869.15
426,1650.1,564.09,1243.2
427,1680.2,455.07,1114.1
428,1070.1,315.07,580.09
429,560.11,316.18,664.05
430,420.16,292.22,497.09
431,260.13,228.03,400.25
432,160.13,158.17,591.09
433,140.21,139.96,584.18
434,170.09,163.09,531.2
435,130.22,133.03,874.16
436,150.33,145.07,653.21
437,130.24,168.95,928.15
438,160.48,168.09,1067.2
439,1530.1,198.09,935.12
440,320.16,157,719.23
441,230.21,1578.1,393.14
442,190.34,525.01,353.11
443,140.04,696.22,520.09
444,170.27,576.11,611.14
445,160.17,762.22,510.1
446,130.22,1345.1,617.05
447,200.04,291.16,675.08
448,110.13,457.18,1096.2
449,320.18,658.06,1140.1
450,610.15,417.18,1389.1
451,860.24,562.96,1336.2
452,360.1,339.23,777.11
453,970.19,298.23,1256.2
454,360.07,321.19,1080.1
455,210.12,189.14,842.02
456,200.23,161.11,786.13
457,180.22,137.99,721.09
458,220.24,141.95,816.07
459,160.16,164,919.08
460,260.07,124.04,941.18
461,190.34,169.11,920.09
462,250.07,182.09,1024.1
463,2579.7,1429.9,1216.1
464,230.1,869.23,876.1
465,430.21,1378.1,359.03
466,740.09,312.08,386.05
467,2080.3,267.1,368.22
468,1470.1,400.18,396.19
469,330.07,180.02,728.1
470,220.32,396.09,829.13
471,200.27,359.18,824.11
472,180.41,417.29,1125.2
473,200.31,723.11,1145.1
474,420.17,423.22,3726.4
475,1000.2,536.08,2188.1
476,670.15,313.1,2749.2
477,260.2,325.2,1777.2
478,240.26,270.09,639.17
479,140.01,359.07,584.21
480,170.11,364.21,564.27
481,120.12,135.14,595.16
482,180.26,176.19,607.98
483,120.12,134.08,782.16
484,200.35,174.05,900.09
485,109.99,151.15,867.09
486,170.23,185.05,999.09
487,1380.1,186.05,931.24
488,950.13,181.14,758.11
489,410.1,1620.1,383.11
490,230.12,1332.1,341.08
491,510.08,776.13,654.18
492,140.21,935.24,571.17
493,200.11,684.19,577.2
494,120.12,543.21,680.19
495,170.09,421.15,861.02
496,140.23,500.93,799.12
497,160.13,761.1,1053.2
498,180.26,528.12,1368.2
499,240.22,479.07,959.12
500,380.07,476.16,783.1
501,550.15,314.11,493.1
502,380.22,293.14,490.04
503,550.2,226.13,489.17
504,210.12,132.15,604.11
505,130.1,195.03,467.24
506,160.13,133.09,529.13
507,150.35,182.06,734.15
508,160.13,148.11,864.1
509,160.13,149.16,879.06
510,130.1,209.08,1067.2
511,1300.2,1590.1,939.13
512,1060.1,504.18,1049.1
513,310.05,822.1,704.2
514,420.14,494.97,682.13
515,279.96,255.21,726.21
516,180.22,347.17,668.06
517,340.1,220.13,572.2
518,870.22,378.26,551.2
519,1420.1,520.1,913.19
520,390.19,454.15,711.02
521,440.17,676.14,871.13
522,440.15,459.11,964.1
523,440.22,946.13,1500.1
524,490.08,1287.1,986.1
525,490.18,338.06,855.11
526,280.14,303.04,462.07
527,130.24,277.98,407.25
528,190.17,350.08,336.08
529,140.01,185.13,354.25
530,170.09,150.17,600.03
531,160.1,178.1,523.16
532,150,138,532.96
533,180.16,172.15,1057.1
534,180.13,197.99,771.1
535,2380.4,186.06,1962.1
536,420.01,220.21,1164.1
537,760.12,1210,3276
538,140.21,1145.2,1411.1
539,160.1,1679.1,742.12
540,150.14,1112.1,3584.2
541,150.14,511.05,2380
542,160.26,2218.1,2756
543,109.99,1327.1,2900
544,180.38,408.15,1051.1
545,120.12,664.06,3265.3
546,180.22,472.14,2334.2
547,150.35,952.06,1061.1
548,180.22,1261.1,1092.2
549,130.24,517.03,716.06
550,150.14,387.11,764.15
551,160.13,357.17,681.09
552,120.12,478.09,442.92
553,170.25,375.13,378.01
554,130.24,206.03,614.03
555,170.29,138.09,596.15
556,120.12,136.05,722.08
557,180.38,190.09,1208.1
558,109.99,167.02,985.13
559,160.26,214.08,806.11
560,140.01,187.2,942.11
561,130.24,468.08,2134.1
562,170.29,1934.1,659.15
563,120.12,694.01,3043.1
564,160.15,380.21,2065.1
565,120.12,339.09,1506
566,180.22,536.09,1106.1
567,110.13,452.91,1178
568,180.22,558.06,1081.1
569,100.01,1127,2156.2
570,200.19,504.95,2527.1
571,170.13,342.12,1778.1
572,150.12,817.99,1408.1
573,150.14,1292.1,726.02
574,140.21,261.26,707.09
575,160.1,348.87,370.14
576,120.12,270.16,392.05
577,180.19,155.21,1112.1
578,90.024,162.15,844.05
579,180.22,137.22,684.09
580,110.13,190.07,881.1
581,170.26,124.97,875.28
582,140.01,186.05,1048.1
583,150.17,1482.2,1172.2
584,140.21,734.03,1486.1
585,150.33,752.2,999.17
586,150.14,297.09,356.14
587,140.07,218.17,368.09
588,160.26,216.08,396.08
589,130.24,314.01,578.22
590,160.32,434.08,592.14
591,119.98,436.15,723.05
592,160.13,373.06,846.04
593,140.01,710.14,946.1
594,160.32,462.26,1524.1
595,180.21,495.16,945.07
596,150.35,429.09,1023.2
597,160.13,389.99,732.18
598,130.1,345.22,615.12
599,140.19,308.2,428.11
600,130.24,227.1,611.08
601,160.13,206.04,561.24
602,140.21,256.12,554.07
603,150.33,213.07,997.13
604,150.17,253.2,671.07
605,140.01,226.17,929.09
606,170.23,251,1079.1
607,100.01,284.09,1106.2
608,180.25,237.16,449.18
609,100.01,1680.1,380.09
610,180.22,1127.2,320.19
611,100.01,1312.1,507.16
612,160.3,827.19,614.14
613,150,232.25,579.16
614,140.21,376.07,764.09
615,160.3,499.1,1123.1
616,130.08,422.14,1036.1
617,160.13,446.04,821.2
618,160.32,743.05,1144.2
619,170.09,534.11,1454.2
620,140.21,371.28,1093.1
621,160.13,379.08,717.08
622,130.1,294.12,633.14
623,160.3,199.24,399.06
624,130.1,170.14,598.16
625,150,174.06,787.13
626,150.19,186.23,1067.1
627,120.26,166.15,927.17
628,180.38,202.11,844.07
629,100.01,160.21,809.1
630,180.41,237.23,1684.3
631,110.13,1515.1,2610.1
632,170.26,709.11,3400.2
633,120.12,1206.2,2743.2
634,160.1,1177.2,851.13
635,120.1,315.16,805.13
636,150.12,373.04,828.13
637,140.21,222.2,733.05
638,150.14,392.15,1164.2
639,130.22,472.06,733.11
640,140.01,391.16,952.07
641,140.21,683.05,1423.1
642,150.19,461.21,1497.2
643,170.26,508.02,1034.1
644,120.12,391.05,826.97
645,160.32,338.94,665.15
646,120.12,344.07,550.15
647,150.35,252.23,374.25
648,110.13,165.08,351.09
649,160.26,168.15,392.21
